state_code,county_code,site_num,parameter_code,poc,latitude,longitude,datum,parameter_name,sample_duration,metric_used,method_name,year,units_of_measure,event_type,observation_count,observation_percent,completeness_indicator,valid_day_count,required_day_count,exceptional_data_count,null_data_count,certification_indicator,num_obs_below_mdl,arithmetic_mean,arithmetic_standard_dev,first_max_value,first_max_datetime,second_max_value,second_max_datetime,third_max_value,third_max_datetime,fourth_max_value,fourth_max_datetime,ninety_nine_percentile,ninety_eight_percentile,ninety_five_percentile,ninety_percentile,seventy_five_percentile,fifty_percentile,ten_percentile,local_site_name,address,state_name,county_name,city_name,cbsa_name,date_of_last_change
01,73,2003,88321,5,33.499722,-86.924167,WGS84,EC PM2.5 LC TOR,24 HOUR,Observed Values,URG 3000N w/Pall Quartz filter and Cyclone Inlet - EC1+EC2+EC3+-OP (88329+88330+88331-88336),2016,Micrograms/cubic meter (LC),No Events,35,57,N,35,61,0,0,Certification not required,0,0.5194,0.286222,1.189,2016-06-11 00:00:00,1.166,2016-04-18 00:00:00,1.001,2016-02-12 00:00:00,0.92,2016-01-07 00:00:00,1.189,1.189,1.166,0.92,0.701,0.491,0.196,Wylam,1242 JERSEY ST WYLAM AL,Alabama,Jefferson,Birmingham,Birmingham-Hoover AL,2017-05-17
06,37,2,43280,1,34.1365,-117.92391,WGS84,1-Butene,3 HOURS,Observed Values,SS CANISTER PRESSURIZED - CRYOGENIC PRECONCENTRATION GC/FID,2013,Parts per billion Carbon,No Events,125,13,N,15,122,0,123,Certification not required,0,0.36296,0.17096,0.92,2013-09-13 03:00:00,0.88,2013-09-04 06:00:00,0.82,2013-09-13 06:00:00,0.77,2013-09-13 21:00:00,0.88,0.82,0.69,0.63,0.43,0.34,0.17,Azusa,803 N. LOREN AVE. AZUSA,California,Los Angeles,Azusa,Los Angeles-Long Beach-Anaheim CA,2016-03-24
25,9,2006,43291,1,42.474642,-70.970816,WGS84,23-Dimethylpentane,1 HOUR,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2012,Parts per billion Carbon,No Events,1997,68,N,88,366,0,211,Certification not required,0,0.073295,0.196627,2.91,2012-07-04 01:00:00,2.09,2012-07-17 04:00:00,2.04,2012-07-17 03:00:00,1.82,2012-07-17 06:00:00,0.84,0.64,0.44,0.31,0.0,0.0,0.0,LYNN WATER TREATMENT PLANT,390 PARKLAND,Massachusetts,Essex,Lynn,Boston-Cambridge-Newton MA-NH,2016-03-06
34,23,6,43828,6,40.472825,-74.422403,WGS84,Bromodichloromethane,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2010,Parts per billion Carbon,No Events,55,90,Y,55,61,0,6,Certification not required,0,0.000545,0.002292,0.01,2010-07-25 00:00:00,0.01,2010-08-12 00:00:00,0.01,2010-09-29 00:00:00,0.0,2010-01-08 00:00:00,0.01,0.01,0.01,0.0,0.0,0.0,0.0,New Brunswick,Cook College Log Cabin Road near Horticulture Lab,New Jersey,Middlesex,North Brunswick Township,New York-Newark-Jersey City NY-NJ-PA,2016-03-03
36,81,94,68106,1,40.77798,-73.84318,WGS84,Sample Min Baro Pressure,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Barometric Sensor,2002,Millimeters (mercury),No Events,23,38,N,12,61,0,69,Certification not required,0,755.086957,4.804477,764.0,2002-02-19 00:00:00,762.0,2002-01-02 00:00:00,762.0,2002-01-26 00:00:00,762.0,2002-03-06 00:00:00,764.0,764.0,762.0,762.0,759.0,755.0,750.0,PS 29,PS29   125-10 23RD AVE,New York,Queens,New York,New York-Newark-Jersey City NY-NJ-PA,2010-03-05
40,143,137,44201,1,36.357438,-95.999247,WGS84,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),Multiple Methods Used,2010,Parts per million,No Events,8678,99,Y,273,275,0,0,Certified,0,0.051744,0.012906,0.097,2010-07-26 12:00:00,0.089,2010-08-19 13:00:00,0.088,2010-09-17 14:00:00,0.083,2010-08-27 14:00:00,0.088,0.081,0.072,0.069,0.061,0.05,0.04,TULSA NORTH (SKIATOOK),1100 SOUTH OSAGE DRIVE,Oklahoma,Tulsa,Skiatook,Tulsa OK,2016-08-05
42,101,4,88128,7,40.008889,-75.09778,WGS84,Lead PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2006,Micrograms/cubic meter (LC),No Events,118,97,Y,116,122,0,4,Certified,0,0.004688,0.004966,0.0261,2006-11-28 00:00:00,0.0242,2006-05-02 00:00:00,0.0192,2006-05-26 00:00:00,0.0161,2006-01-17 00:00:00,0.0242,0.0192,0.0141,0.0112,0.0065,0.004,0.0,Air Management Services Laboratory (AMS LAB),1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,Philadelphia-Camden-Wilmington PA-NJ-DE-MD,2015-07-22
18,163,12,88112,5,38.021727,-87.569458,WGS84,Chromium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy dispersive XRF,2004,Micrograms/cubic meter (LC),No Events,58,95,Y,58,61,0,3,Certified,0,0.000741,0.000909,0.004,2004-03-22 00:00:00,0.003,2004-07-26 00:00:00,0.002,2004-01-04 00:00:00,0.002,2004-01-16 00:00:00,0.004,0.003,0.002,0.002,0.001,0.001,0.0,Evansville CAAP,425 WEST MILL ROAD/ FIRE STATION #17,Indiana,Vanderburgh,Evansville,Evansville IN-KY,2012-11-01
29,21,10,68103,1,39.755305,-94.845807,WGS84,Ambient Min Temperature,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Electronic,2002,Degrees Centigrade,No Events,121,100,Y,61,61,0,1,Certification not required,0,7.380165,10.635856,25.0,2002-07-19 00:00:00,24.2,2002-08-06 00:00:00,24.2,2002-08-12 00:00:00,23.8,2002-07-01 00:00:00,24.2,24.2,23.5,22.6,17.4,6.3,-4.7,LOCATED AT AN ABANDONED GAS STATION BEHIND THE PATEE HOUSE MUSEUM &,12TH AND MITCHELL,Missouri,Buchanan,St. Joseph,St. Joseph MO-KS,2010-03-05
42,3,64,43218,8,40.323768,-79.868062,WGS84,13-Butadiene,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2012,Parts per billion Carbon,No Events,14,23,N,14,61,0,0,Certification not required,0,0.19,0.128506,0.48,2012-01-10 00:00:00,0.4,2012-02-27 00:00:00,0.296,2012-01-16 00:00:00,0.264,2012-02-03 00:00:00,0.48,0.48,0.48,0.4,0.264,0.144,0.064,Liberty,2743 Washington Blvd McKeesport PA 15133 (Liberty),Pennsylvania,Allegheny,Liberty,Pittsburgh PA,2014-06-12
06,85,5,45204,5,37.348497,-121.894898,WGS84,o-Xylene,24 HOUR,Observed Values,6L Pressurized Canister - Precon Saturn GC/MS,2017,Parts per billion Carbon,No Events,5,8,N,5,61,0,1,Certification not required,0,1.6,1.618889,4.16,2017-01-31 00:00:00,2.24,2017-02-15 00:00:00,0.8,2017-01-19 00:00:00,0.4,2017-01-07 00:00:00,4.16,4.16,4.16,4.16,2.24,0.8,0.4,San Jose - Jackson,158B JACKSON ST,California,Santa Clara,San Jose,San Jose-Sunnyvale-Santa Clara CA,2017-05-11
34,39,4,43818,6,40.64144,-74.208365,WGS84,1122-Tetrachloroethane,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2008,Parts per billion Carbon,No Events,54,89,Y,53,61,0,5,Certification not required,0,0.0,0.0,0.0,2008-01-01 00:00:00,0.0,2008-01-07 00:00:00,0.0,2008-01-13 00:00:00,0.0,2008-01-19 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Elizabeth Lab,Interchange 13 New Jersey Turnpike,New Jersey,Union,Elizabeth,New York-Newark-Jersey City NY-NJ-PA,2012-10-18
36,89,3001,88101,1,44.67811,-74.95151,WGS84,PM2.5 - Local Conditions,24 HOUR,Quarterly Means of Daily Means,R & P Model 2025 PM2.5 Sequential w/WINS - GRAVIMETRIC,2006,Micrograms/cubic meter (LC),No Events,105,85,N,104,122,0,17,Certification not required,0,6.364762,5.030713,28.2,2006-07-10 00:00:00,20.6,2006-01-02 00:00:00,19.0,2006-07-04 00:00:00,18.5,2006-07-25 00:00:00,20.6,19.0,17.4,14.1,8.4,4.7,2.1,POTSDAM AIRPORT,ROUTE 11B Potsdam Airport,New York,St. Lawrence,Potsdam,Ogdensburg-Massena NY,2015-04-01
41,39,2013,88185,5,43.744352,-122.480487,WGS84,Zirconium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2011,Micrograms/cubic meter (LC),No Events,60,98,Y,60,61,0,0,Certification not required,0,0.000414,0.000694,0.00238,2011-01-03 00:00:00,0.002,2011-06-08 00:00:00,0.002,2011-07-26 00:00:00,0.002,2011-10-24 00:00:00,0.00238,0.002,0.002,0.002,0.001,0.0,0.0,Oakridge - (OAK),47674 SCHOOL ST. OAKRIDGE,Oregon,Lane,Oakridge,Eugene OR,2016-03-09
48,113,69,45109,3,32.820061,-96.860117,WGS84,m/p Xylene,1 HOUR,Observed Values,PRECONCENTRATION TRAP - PE 8700;AUTO GC;SUBAMBIENT-DUAL FID,2014,Parts per billion Carbon,No Events,7147,82,Y,324,365,0,420,Certification not required,0,2.280666,2.940305,47.58,2014-12-10 00:00:00,38.75,2014-12-09 23:00:00,35.46,2014-05-03 02:00:00,34.33,2014-12-10 01:00:00,14.06,11.6,8.04,5.6,2.84,1.16,0.34,Dallas Hinton,1415 Hinton Street,Texas,Dallas,Dallas,Dallas-Fort Worth-Arlington TX,2015-03-20
51,670,10,12128,1,37.289616,-77.291816,WGS84,Lead (TSP) STP,24 HOUR,Observed Values,HI-VOL - ICP/MS W/QUARTZ FILTER,2015,Micrograms/cubic meter (25 C),Events Inclucded,60,100,Y,60,60,60,0,Certification not required,0,0.002347,0.001079,0.0052,2015-04-30 00:00:00,0.005,2015-02-05 00:00:00,0.0047,2015-12-08 00:00:00,0.0045,2015-03-25 00:00:00,0.0052,0.005,0.0047,0.004,0.003,0.0023,0.0011,Carter G. Woodson Middle School,1000 WINSTON CHURCHILL DR,Virginia,Hopewell City,Hopewell,Richmond VA,2016-03-29
27,3,6020,12110,1,45.198083,-93.370916,WGS84,Cadmium (TSP) STP,24 HOUR,Observed Values,Multiple Methods Used,2011,Micrograms/cubic meter (25 C),No Events,52,85,N,52,61,0,6,Certification not required,0,0.0,0.0,0.0,2011-01-09 00:00:00,0.0,2011-01-15 00:00:00,0.0,2011-01-21 00:00:00,0.0,2011-01-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Federal Cartridge,900 Ehlen Dr,Minnesota,Anoka,Anoka,Minneapolis-St. Paul-Bloomington MN-WI,2012-09-24
06,29,14,68104,1,35.356092,-119.041209,WGS84,Ambient Max Temperature,24 HOUR,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential Air Sampler - Electronic,2015,Degrees Centigrade,No Events,297,100,Y,54,61,0,68,Certification not required,0,32.309091,8.303802,46.9,2015-08-17 00:00:00,46.6,2015-06-30 00:00:00,46.1,2015-07-01 00:00:00,46.1,2015-07-29 00:00:00,46.1,45.9,44.2,42.8,39.7,33.3,20.7,Bakersfield-California,5558 California Ave. Bakersfield CA 93309,California,Kern,Bakersfield,Bakersfield CA,2016-01-27
13,21,7,88101,1,32.777455,-83.641096,WGS84,PM2.5 - Local Conditions,24 HOUR,Quarterly Means of Daily Means,Multiple Methods Used,2011,Micrograms/cubic meter (LC),No Events,314,86,N,314,365,0,51,Certified,0,14.009236,6.366788,34.4,2011-06-08 00:00:00,33.7,2011-06-10 00:00:00,32.5,2011-02-18 00:00:00,32.0,2011-05-10 00:00:00,32.0,29.7,26.2,21.7,18.2,13.1,6.5,Macon-Alllied,Allied Chemical 600 Guy Paine Road Macon Georgia 31206,Georgia,Bibb,Macon,Macon GA,2014-06-07
06,79,2002,82301,1,35.283864,-120.655171,WGS84,Ammonium PM10 STP,24 HOUR,Observed Values,QUARTZ FILTER - SPECIFIC ION ELECTRODE,1994,Micrograms/cubic meter (25 C),No Events,49,80,N,47,61,0,0,Certification not required,0,0.14898,0.264672,1.3,1994-12-04 00:00:00,1.0,1994-09-17 00:00:00,0.8,1994-12-16 00:00:00,0.6,1994-12-10 00:00:00,1.3,1.3,0.8,0.5,0.1,0.1,0.0,San Luis Obispo-Marsh St.,1160 MARSH ST. SAN LUIS OBISPO,California,San Luis Obispo,San Luis Obispo,San Luis Obispo-Paso Robles-Arroyo Grande CA,2016-03-09
48,339,78,43232,1,30.350302,-95.425128,WGS84,n-Heptane,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2011,Parts per billion Carbon,No Events,54,89,N,53,61,0,0,Certification not required,0,0.298148,0.283669,1.26,2011-03-16 00:00:00,1.12,2011-02-14 00:00:00,0.91,2011-12-23 00:00:00,0.63,2011-01-27 00:00:00,1.26,1.12,0.91,0.63,0.42,0.28,0.0,Conroe Relocated,9472A Hwy 1484,Texas,Montgomery,Conroe,Houston-The Woodlands-Sugar Land TX,2016-03-04
11,1,42,88183,6,38.876255,-77.034059,WGS84,Yttrium PM2.5 LC,24 HOUR,Observed Values,Andersen RAAS Teflon - Energy Dispersive XRF,2005,Micrograms/cubic meter (LC),No Events,99,81,N,99,122,0,2,Certification not required,0,0.000195,0.000404,0.00127,2005-07-12 00:00:00,0.00114,2005-02-24 00:00:00,0.001,2005-02-09 00:00:00,0.001,2005-04-10 00:00:00,0.00127,0.00114,0.001,0.001,0.0,0.0,0.0,HAINS POINT PM-2.5 AND IMPROVE SITE ON ROOF OF PARK POLICE BLDG.,PARK SERVICES OFFICE 1100 OHIO DRIVE,District Of Columbia,District of Columbia,Washington,Washington-Arlington-Alexandria DC-VA-MD-WV,2016-03-22
36,85,132,45807,2,40.58056,-74.15178,WGS84,14-Dichlorobenzene,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2007,Parts per billion Carbon,No Events,60,100,Y,60,60,0,0,Requested but denied,0,0.161667,0.188744,1.0,2007-08-16 00:00:00,0.9,2007-05-12 00:00:00,0.6,2007-12-02 00:00:00,0.4,2007-09-21 00:00:00,1.0,0.9,0.6,0.3,0.2,0.1,0.0,LATOURETTE GOLF COURSE,LaTourette     1001 RICHMOND HILL ROAD,New York,Richmond,New York,New York-Newark-Jersey City NY-NJ-PA,2012-10-11
24,5,3001,45109,2,39.310833,-76.474444,WGS84,m/p Xylene,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - CAPILLARY GC ITD MASS SPECTRO,1996,Parts per billion Carbon,No Events,58,95,Y,58,61,0,0,Certification not required,0,6.670345,3.569817,21.28,1996-11-17 00:00:00,13.6,1996-12-29 00:00:00,12.0,1996-03-10 00:00:00,12.0,1996-12-23 00:00:00,21.28,13.6,12.0,10.96,8.88,6.4,2.72,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,Baltimore-Columbia-Towson MD,2012-04-24
17,31,76,88115,1,41.7514,-87.713488,WGS84,Chlorine PM2.5 LC,24 HOUR,Observed Values,IMPROVE Module A with Cyclone Inlet-Teflon Filter 2.2 sq. cm. - Proton Induced X-Ray Excitation,2004,Micrograms/cubic meter (LC),No Events,120,98,Y,120,122,0,2,Certification not required,0,0.000446,0.002991,0.02559,2004-12-05 00:00:00,0.01864,2004-03-13 00:00:00,0.0093,2004-01-19 00:00:00,0.0,2004-01-01 00:00:00,0.01864,0.0093,0.0,0.0,0.0,0.0,0.0,COM ED MAINTENANCE BLDG,7801 LAWNDALE,Illinois,Cook,Chicago,Chicago-Naperville-Elgin IL-IN-WI,2016-02-26
37,51,9,88334,5,35.041416,-78.953112,WGS84,OC3 CSN Unadjusted PM2.5 LC TOT,24 HOUR,Observed Values,Met One SASS Quartz - STN TOT,2003,Micrograms/cubic meter (LC),No Events,27,96,N,27,28,0,1,Certification not required,0,0.956667,0.342772,1.89,2003-11-23 00:00:00,1.51,2003-08-25 00:00:00,1.4,2003-10-06 00:00:00,1.32,2003-08-13 00:00:00,1.89,1.89,1.51,1.4,1.15,0.86,0.55,William Owen School,4533 RAEFORD RD,North Carolina,Cumberland,Fayetteville,Fayetteville NC,2010-03-05
04,13,9998,88121,5,33.455277,-111.996111,WGS84,Europium PM2.5 LC,24 HOUR,Observed Values,Met One SASS Teflon - Energy Dispersive XRF,2004,Micrograms/cubic meter (LC),No Events,30,97,N,30,31,0,1,Certification not required,0,0.0,0.0,0.0,2004-07-02 00:00:00,0.0,2004-07-08 00:00:00,0.0,2004-07-14 00:00:00,0.0,2004-07-20 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VEHICLE EMISSIONS LABORATORY,600 N 40TH ST & FILLMORE STPHOENIX,Arizona,Maricopa,Phoenix,Phoenix-Mesa-Scottsdale AZ,2016-03-21
20,173,10,68102,1,37.702066,-97.314847,WGS84,Sample Volume,24 HOUR,Observed Values,R & P Model 2025 PM2.5 Sequent - Calculation,2015,Cubic meter,No Events,121,100,Y,60,61,0,0,Certification not required,0,24.1,0.0,24.1,2015-01-03 00:00:00,24.1,2015-01-06 00:00:00,24.1,2015-01-09 00:00:00,24.1,2015-01-12 00:00:00,24.1,24.1,24.1,24.1,24.1,24.1,24.1,WICHITA HD,HEALTH DEPT. 1900 EAST 9TH ST.,Kansas,Sedgwick,Wichita,Wichita KS,2016-03-25
18,89,34,45201,1,41.65348,-87.435584,WGS84,Benzene,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2017,Parts per billion Carbon,No Events,14,23,N,14,61,0,1,Certification not required,0,1.3,0.301279,2.0,2017-02-18 00:00:00,1.7,2017-01-01 00:00:00,1.6,2017-02-12 00:00:00,1.5,2017-02-06 00:00:00,2.0,2.0,2.0,1.7,1.5,1.2,1.0,East Chicago-Marina,East Chicago- Marina/ 3301 Aldis St.,Indiana,Lake,East Chicago,Chicago-Naperville-Elgin IL-IN-WI,2017-05-05
24,5,3001,88101,1,39.310833,-76.474444,WGS84,PM2.5 - Local Conditions,24 HOUR,Daily Mean,Andersen RAAS2.5-300 PM2.5 SEQ w/WINS - GRAVIMETRIC,2004,Micrograms/cubic meter (LC),No Events,344,94,Y,344,366,0,0,Certified,0,15.10436,8.201021,44.0,2004-07-22 00:00:00,40.6,2004-07-11 00:00:00,39.5,2004-03-04 00:00:00,39.5,2004-05-11 00:00:00,39.5,36.3,30.9,27.3,20.2,13.4,6.0,Essex,600 Dorsey Avenue,Maryland,Baltimore,Essex,Baltimore-Columbia-Towson MD,2015-04-02
48,257,20,68108,1,32.731919,-96.317911,WGS84,Average Ambient Pressure,24 HOUR,Observed Values,Instrumental - Off Site Avg.  pressure,2013,Millimeters (mercury),No Events,60,98,Y,60,61,0,1,Certification not required,0,750.45,4.917713,764.0,2013-11-12 00:00:00,762.0,2013-12-12 00:00:00,761.0,2013-11-24 00:00:00,760.0,2013-01-04 00:00:00,764.0,762.0,761.0,757.0,753.0,749.0,745.0,Terrell Temtex,2988 Temtex Blvd,Texas,Kaufman,Terrell,Dallas-Fort Worth-Arlington TX,2014-03-27
04,13,4003,43206,6,33.40316,-112.07533,WGS84,Acetylene,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2016,Parts per billion Carbon,No Events,31,100,Y,31,31,0,0,Certification not required,0,3.049355,2.455683,9.16,2016-01-01 00:00:00,6.94,2016-12-14 00:00:00,6.92,2016-12-02 00:00:00,6.78,2016-02-06 00:00:00,9.16,9.16,6.94,6.78,5.76,1.98,0.72,SOUTH PHOENIX,33 W TAMARISK AVE PHOENIX,Arizona,Maricopa,Phoenix,Phoenix-Mesa-Scottsdale AZ,2017-03-28
48,141,53,68106,5,31.758532,-106.501045,WGS84,Sample Min Baro Pressure,24 HOUR,Observed Values,R & P Model 2025 PM-2.5 FEM Sequential AIr Sampler - Barometric Sensor,2008,Millimeters (mercury),No Events,56,92,Y,56,61,0,0,Certification not required,0,664.178571,3.698192,675.0,2008-10-27 00:00:00,674.0,2008-01-01 00:00:00,670.0,2008-09-15 00:00:00,669.0,2008-01-19 00:00:00,675.0,674.0,670.0,668.0,666.0,664.0,659.0,El Paso Sun Metro,700 West San Francisco Ave,Texas,El Paso,El Paso,El Paso TX,2010-03-07
17,163,1010,12164,5,38.592192,-90.165081,WGS84,Vanadium (TSP) STP,24 HOUR,Observed Values,HI-VOL - EMISSION SPECTRA ICAP,1990,Micrograms/cubic meter (25 C),No Events,23,38,N,23,61,0,0,Certification not required,0,0.002396,0.003795,0.0109,1990-01-05 00:00:00,0.0084,1990-04-05 00:00:00,0.0083,1990-11-19 00:00:00,0.0077,1990-08-27 00:00:00,0.0109,0.0109,0.0084,0.0083,0.0068,0.0,0.0,IEPA TRAILER,LITTLE AVE.,Illinois,Saint Clair,Sauget (Monsanto),St. Louis MO-IL,2016-04-01
48,439,1002,88101,2,32.805818,-97.356568,WGS84,PM2.5 - Local Conditions,24 HOUR,Quarterly Means of Daily Means,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC - Gravimetric,2007,Micrograms/cubic meter (LC),Events Excluded,55,98,Y,59,60,0,1,Certification not required,0,10.656364,5.214253,26.2,2007-09-21 00:00:00,25.5,2007-08-16 00:00:00,21.7,2007-11-02 00:00:00,21.6,2007-09-03 00:00:00,26.2,25.5,21.7,16.5,13.4,8.7,4.2,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,Dallas-Fort Worth-Arlington TX,2015-04-01
48,491,7004,43828,1,30.5326,-97.6849,WGS84,Bromodichloromethane,24 HOUR,Observed Values,CANISTER SUBAMBIENT PRESSURE - MULTI DETECTOR GC,2006,Parts per billion Carbon,No Events,15,25,N,15,61,0,3,Certification not required,0,0.0,0.0,0.0,2006-01-05 00:00:00,0.0,2006-01-17 00:00:00,0.0,2006-02-10 00:00:00,0.0,2006-03-06 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ROUND ROCK FIRE STATION (RRTX),203 COMMERCE BLVD,Texas,Williamson,Round Rock,Austin-Round Rock TX,2016-03-03
12,86,1016,68107,5,25.794222,-80.215556,NAD83,Sample Max Baro Pressure,24 HOUR,Observed Values,Met One SASS - Barometric Sensor,2003,Millimeters (mercury),No Events,116,100,Y,61,61,0,4,Certification not required,0,761.698276,4.447217,772.0,2003-12-20 00:00:00,769.0,2003-11-17 00:00:00,769.0,2003-11-29 00:00:00,769.0,2003-12-08 00:00:00,769.0,769.0,769.0,767.0,766.0,761.0,756.0,Miami Fire Station,1200 NW 20th St Miami FL 33142,Florida,Miami-Dade,Miami,Miami-Fort Lauderdale-West Palm Beach FL,2010-03-05
41,51,246,17212,7,45.56137,-122.6679,WGS84,Perylene (TSP) STP,24 HOUR,Observed Values,Hi Vol PUF-XAD - GC-MS-SIM,1999,Nanograms/cubic meter (25 C),No Events,9,43,N,9,21,0,0,Certification not required,0,0.297778,0.288348,0.9,1999-09-21 00:00:00,0.59,1999-11-08 00:00:00,0.45,1999-10-03 00:00:00,0.17,1999-12-02 00:00:00,0.9,0.9,0.9,0.9,0.45,0.17,0.08,WEST END OF ATHLETIC FIELD WITH N EMERSON N N ROSELAWN S N WILLIAM,N ROSELAWN PORTLANDOR,Oregon,Multnomah,Portland,Portland-Vancouver-Hillsboro OR-WA,2012-08-11
42,71,7,43829,1,40.046667,-76.283333,WGS84,12-Dichloropropane,24 HOUR,Observed Values,SS 6L- PRESSURIZED CANISTER - CRYOGENIC PRECON: GC/MS,2012,Parts per billion Carbon,No Events,54,89,N,54,61,0,6,Certification not required,0,0.003704,0.019063,0.1,2012-03-22 00:00:00,0.1,2012-05-03 00:00:00,0.0,2012-01-04 00:00:00,0.0,2012-01-10 00:00:00,0.1,0.1,0.0,0.0,0.0,0.0,0.0,A420710007LAT/LON POINT AT CORNER OF TRAILER,ABRAHAM LINCOLN JR HIGH GROFFTOWN RD,Pennsylvania,Lancaster,Lancaster,Lancaster PA,2015-06-30
48,121,34,43564,2,33.219069,-97.196284,WGS84,2-Methyl-3-hexanone,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2008,Parts per billion Carbon,No Events,26,65,N,26,40,0,13,Certification not required,0,0.042308,0.008152,0.07,2008-02-12 00:00:00,0.07,2008-05-24 00:00:00,0.04,2008-01-01 00:00:00,0.04,2008-01-07 00:00:00,0.07,0.07,0.07,0.04,0.04,0.04,0.04,Denton Airport South,Denton Airport South,Texas,Denton,Denton,Dallas-Fort Worth-Arlington TX,2016-03-03
26,163,33,43704,9,42.306674,-83.148754,WGS84,Acrylonitrile,24 HOUR,Observed Values,SS-CANISTER-PRESSURIZED - GAS CHROMATOGRAPH MASS SPECTRO,2006,Parts per billion Carbon,No Events,9,21,N,9,42,0,0,Certification not required,0,0.0,0.0,0.0,2006-01-11 00:00:00,0.0,2006-01-23 00:00:00,0.0,2006-02-04 00:00:00,0.0,2006-05-23 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,2842 WYOMING,Michigan,Wayne,Dearborn,Detroit-Warren-Dearborn MI,2012-09-28
06,7,2001,81102,1,39.751273,-121.620528,WGS84,PM10 Total 0-10um STP,24 HOUR,Daily Mean,HI-VOL SA/GMW-1200 - GRAVIMETRIC,2001,Micrograms/cubic meter (25 C),Events Inclucded,53,82,N,50,61,2,10,Requested but denied,0,19.54717,8.252193,40.0,2001-08-29 00:00:00,37.0,2001-09-10 00:00:00,36.0,2001-10-16 00:00:00,33.0,2001-04-14 00:00:00,40.0,37.0,36.0,33.0,25.0,18.0,10.0,Paradise-Birch St.,767 BIRCH ST. PARADISE,California,Butte,Paradise,Chico CA,2013-06-29
48,439,1002,43289,15,32.805818,-97.356568,WGS84,trans-2-Hexene,24 HOUR,Observed Values,Passivated Canister - Cryogenic Preconcentration GC/MS,2006,Parts per billion Carbon,No Events,58,95,Y,57,61,0,0,Requested but denied,0,0.034655,0.035453,0.3,2006-12-13 00:00:00,0.03,2006-01-05 00:00:00,0.03,2006-01-11 00:00:00,0.03,2006-01-17 00:00:00,0.3,0.03,0.03,0.03,0.03,0.03,0.03,Fort Worth Northwest,3317 Ross Ave,Texas,Tarrant,Fort Worth,Dallas-Fort Worth-Arlington TX,2016-03-06
28,45,3,44201,1,30.300833,-89.395916,WGS84,Ozone,1 HOUR,Daily maxima of observed hourly values (between 9:00 AM and 8:00 PM),INSTRUMENTAL - ULTRA VIOLET ABSORPTION,2011,Parts per million,No Events,5562,100,Y,244,245,0,318,Certified,0,0.048451,0.012483,0.082,2011-08-30 12:00:00,0.079,2011-04-01 17:00:00,0.078,2011-08-18 13:00:00,0.077,2011-06-14 17:00:00,0.078,0.077,0.07,0.066,0.057,0.048,0.033,Waveland,400 Baltic St,Mississippi,Hancock,Waveland,Gulfport-Biloxi-Pascagoula MS,2016-08-04
28,49,19,68106,5,32.33037,-90.166201,WGS84,Sample Min Baro Pressure,24 HOUR,Observed Values,Met One SASS - Barometric Sensor,2010,Millimeters (mercury),No Events,98,80,Y,98,122,0,1,Certification not required,0,747.397959,5.019015,759.0,2010-11-07 00:00:00,759.0,2010-12-01 00:00:00,758.0,2010-10-05 00:00:00,758.0,2010-10-29 00:00:00,759.0,759.0,757.0,754.0,751.0,746.0,742.0,University Medical Center,University of Mississippi Medical Center Drive,Mississippi,Hinds,Jackson,Jackson MS,2011-04-13
