id,cause_of_death,region_origin,dead,incident_region,date,source,reliability,lat,lon
149946,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,01/01/2017,Pima County Office of the Medical Examiner,Verified,32.1117,-112.9925
149947,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,02/01/2017,Pima County Office of the Medical Examiner,Verified,31.9168,-112.93808
149948,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,03/01/2017,Pima County Office of the Medical Examiner,Verified,31.700433,-111.700666
149949,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,04/01/2017,Pima County Office of the Medical Examiner,Verified,33.63877,-114.26164
149951,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,29/01/2017,Pima County Office of the Medical Examiner,Verified,31.4246,-111.2435
149952,Head trauma (hit by boat propeller),Horn of Africa,1.0,Middle East,02/02/2017,UNHCR,Verified,12.56319069,45.62726794
149954,Hit by train,Central America & Mexico,1.0,Central America incl. Mexico,05/02/2017,Ernesto Villalpando Noticias,Partially Verified,20.80279952,-104.0686533
150346,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,06/02/2017,Pima County Office of the Medical Examiner,Verified,32.317111,-113.13486
150347,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,06/01/2017,Pima County Office of the Medical Examiner,Verified,32.31711,-113.13483
150348,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,06/01/2017,Pima County Office of the Medical Examiner,Verified,32.30597,-113.09133
150349,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,08/01/2017,Pima County Office of the Medical Examiner,Verified,31.68753,-111.98465
150350,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,09/01/2017,Pima County Office of the Medical Examiner,Verified,32.06821,-112.4018
150351,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,10/01/2017,Pima County Office of the Medical Examiner,Verified,31.99745,-112.12123
150352,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,17/01/2017,Pima County Office of the Medical Examiner,Verified,32.45399,-113.18415
150353,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,17/01/2017,Pima County Office of the Medical Examiner,Verified,32.0145,-112.06358
150354,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,26/01/2017,Pima County Office of the Medical Examiner,Verified,32.3088,-111.395217
150355,Drowning,Horn of Africa,7.0,Middle East,02/02/2017,UNHCR,Verified,12.55105541,44.47840028
150356,"Undernourished, dehydration",Horn of Africa,1.0,Mediterranean,07/02/2017,Lametino,Partially Verified,38.67158567,16.09699553
150746,Hit by vehicle,Horn of Africa,1.0,Europe,08/10/2016,The Italian Insider,Partially Verified,43.7893327,7.53318198
150747,Shot,Middle East,1.0,Middle East,28/10/2016,Syrian Observatory for Human Rights,Partially Verified,37.18312,42.12336
150748,Presumed drowning,Central America & Mexico,1.0,U.S./Mexico Border,08/02/2017,Lider Web,Partially Verified,27.47692542,-99.48162815
150749,Shot,Middle East/ South Asia,3.0,Middle East,04/12/2016,Syrian Observatory for Human Rights,Partially Verified,36.2,36.516667
150750,Shot,Middle East,4.0,Middle East,04/12/2016,Syrian Observatory for Human Rights,Partially Verified,36.21360732,36.613869
150751,Shot,Middle East,3.0,Middle East,24/12/2016,Syrian Observatory for Human Rights,Partially Verified,37.104167,40.93
150752,Hypothermia,Central America & Mexico,1.0,U.S./Mexico Border,24/12/2016,Pima County Office of the Medical Examiner,Partially Verified,32.2217429,-110.926479
150753,Hit by car,North Africa,1.0,Europe,22/10/2016,Imperia,Partially Verified,43.7593223,7.440285671
150754,Heart attack,Central America & Mexico,1.0,Central America incl. Mexico,31/03/2016,Grupo Beta Ixtepec,Partially Verified,16.749866,-92.948968
150755,Renal insufficiency,Central America & Mexico,1.0,Central America incl. Mexico,31/10/2016,Grupo Beta Ixtepec,Verified,16.4390101,-95.01745716
151146,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,18/10/2016,Desaparecidos y sin reclamar en la frontera via Facebook,Partially Verified,32.76038748,-115.33022
151147,Hit by train,North Africa,1.0,Europe,11/12/2016,Sky Bet,Partially Verified,43.79464247,7.605008541
151546,Presumed drowning,Sub-Saharan Africa,0.0,Mediterranean,29/01/2017,El mundo,Partially Verified,36.51395307,-2.173014985
151547,Presumed drowning,Sub-Saharan Africa,0.0,Mediterranean,11/02/2017,Andalucía Informacion and Europa Sur,Partially Verified,36.0024962,-5.623007208
151946,Drowning,South Asia,1.0,Europe,02/02/2017,IOM Bulgaria,Verified,46.08660849,20.04484244
151947,Hypothermia,South Asia,1.0,Europe,11/02/2017,UNHCR,Partially Verified,43.15305749,22.5861082
152346,Drowning,South East Asia,5.0,Southeast Asia,06/11/2016,Arakan Times,Partially Verified,20.91646515,92.29219905
152347,Shot,South East Asia,1.0,Southeast Asia,29/11/2016,OHCHR - Report of OHCHR mission to Bangladesh,Verified,20.95360957,92.27383152
152348,Presumed drowning,South East Asia,18.0,Southeast Asia,14/12/2016,OHCHR,Verified,20.59295417,92.39558721
152349,Shot,South East Asia,1.0,Southeast Asia,29/12/2016,OHCHR,Verified,20.71845779,92.37075765
152746,Drowning,South East Asia,3.0,Southeast Asia,14/11/2016,Report of OHCHR mission to Bangladesh,Verified,20.98652606,92.25909613
153146,Raped and Murdured,Central America & Mexico,1.0,Central America incl. Mexico,16/01/2017,La Policiaca and Cuarto de Guerra,Partially Verified,19.41681721,-98.12923511
153546,Drowning,Sub-Saharan Africa,74.0,Mediterranean,19/02/2017,"IOM Libya, Libyan Red Crescent",Verified,32.79602863,12.73482604
153548,Hypothermia,Middle East,1.0,Europe,25/12/2016,UNHCR,Partially Verified,43.22980166,22.8833203
153946,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa,1.0,North Africa,19/07/2016,Regional Mixed Migration Secretariat,Partially Verified,30.71824567,34.25173113
154346,Mixed,Central America & Mexico,18.0,U.S./Mexico Border,30/12/2016,Hidalgo County Sheriff,Verified,26.10034921,-98.26306991
154746,Drowning,Caribbean,4.0,Caribbean,20/02/2017,Dominican Today,Partially Verified,19.02500683,-68.98153095
155146,Presumed Drowning,South East Asia,7.0,Southeast Asia,06/02/2017,AFP,Partially Verified,6.747518737,116.2249279
155149,Presumed drowning,South Asia,3.0,Europe,21/02/2017,Expansion,Partially Verified,40.94202118,26.35335317
155151,Suffocation,Sub-Saharan Africa,13.0,North Africa,21/02/2017,IFRC MENA,Partially Verified,32.52734764,14.28525595
155546,Presumed drowning,Central America & Mexico,1.0,Central America incl. Mexico,14/02/2017,El Mundo de Orizaba,Partially Verified,18.83392934,-97.10562817
156346,Presumed drowning,Central America & Mexico,1.0,U.S./Mexico Border,22/02/2017,Super Channel 12,Partially Verified,28.7087934,-100.5118577
156347,Vehicle incident,Central America & Mexico,2.0,U.S./Mexico Border,22/02/2017,Localo,Partially Verified,32.22770601,-108.0133825
156349,Hit by vehicle,Central America & Mexico,1.0,Central America incl. Mexico,23/02/2017,El Orbe,Partially Verified,15.15644602,-92.4782325
157546,Murdered,Caribbean,1.0,Caribbean,31/01/2016,7 días,Partially Verified,19.54345523,-71.70899167
157548,"Starvation, sickness",Sub-Saharan Africa,12.0,North Africa,25/02/2017,Agencia Nova,Partially Verified,31.74078946,13.99680879
157549,Electrocution on railway,Horn of Africa,1.0,Europe,26/02/2017,La Provincia,Partially Verified,45.84876787,9.007684583
157550,Unknown (remains),Caribbean,1.0,Caribbean,14/02/2017,Notidiarias,Partially Verified,19.56016818,-71.70798106
157946,Presumed drowning,North Africa,1.0,Mediterranean,11/10/2016,Asociación Pro Derechos Humanos de Andalucía,Partially Verified,35.904219,-5.316549173
157947,Unknown (remains),Central America & Mexico,1.0,Central America incl. Mexico,23/11/2016,Minuto Chiapas,Partially Verified,16.73836151,-93.07303445
158347,Presumed drowning,South America,1.0,U.S./Mexico Border,27/02/2017,Lider Web,Partially Verified,27.4256824,-99.5320073
158348,Presumed drowning,Sub-Saharan Africa,1.0,Mediterranean,28/02/2017,Europa Sur,Partially Verified,36.07359251,-5.422005511
158746,Vehicle accident,Horn of Africa,1.0,Middle East,03/07/2016,Society for Humanitarian Solidarity,Partially Verified,15.9999965,48.99999728
158747,Drowning,Horn of Africa,4.0,Horn of Africa,14/07/2016,Society for Humanitarian Solidarity,Partially Verified,14.83250689,50.06411159
158748,Presumed drowning,Sub-Saharan Africa,1.0,Mediterranean,01/03/2017,Salvamento Maritimo via Twitter and La Voz Libre,Partially Verified,36.07621517,-5.798028031
158756,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,14/02/2017,Pima County Office of the Medical Examiner,Verified,31.42439,-111.24375
158758,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,16/02/2017,Pima County Office of the Medical Examiner,Verified,31.93328029,-112.4628037
158762,Sickness,Sub-Saharan Africa,1.0,Mediterranean,02/03/2017,Reuters,Verified,37.2269121,15.48692366
159146,Suffocation,Horn of Africa,1.0,Horn of Africa,22/09/2016,Society for Humanitarian Solidarity,Partially Verified,14.82207198,49.99628958
159152,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,21/02/2017,Pima County Office of the Medical Examiner,Verified,31.820317,-112.141433
159153,Sickness,Central America & Mexico,1.0,U.S./Mexico Border,23/02/2017,Pima County Office of the Medical Examiner,Verified,31.49293,-111.40696
159154,Unknown (skeletal remains),Central America & Mexico,1.0,U.S./Mexico Border,24/02/2017,Pima County Office of the Medical Examiner,Verified,31.77614,-111.23924
159946,heart attack,Caribbean,1.0,South America,26/05/2015,Diario de Cuba & El Colombiano,Partially Verified,8.092615997,-76.73311055
159947,Presumed drowning,Caribbean,1.0,South America,31/07/2015,El Colombiano,Partially Verified,8.523924852,-77.28751142
160346,Presumed drowning,Central America & Mexico,1.0,U.S./Mexico Border,05/03/2017,La prensa.mx,Partially Verified,26.09580448,-98.27295545
160746,Hit by vehicle,Central America & Mexico,1.0,Central America incl. Mexico,06/03/2017,La Noticia SV & La prensa gráfica,Partially Verified,13.7905808,-89.27489911
161147,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Excessive_physical_abuse,Horn of Africa,3.0,North Africa,03/01/2017,Regional Mixed Migration Secretariat,Partially Verified,30.75544713,20.2262566
161148,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,09/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.70373749,33.98701916
161149,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,09/01/2017,Regional Mixed Migration Secretariat,Partially Verified,19.30849455,32.18793064
161150,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.20529793,34.22817459
161547,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,3.0,North Africa,06/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.7687067,33.69604622
161549,Starvation Excessive_physical_abuse,Horn of Africa,3.0,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,17.69610693,34.06748712
161550,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Suffocation,Horn of Africa,4.0,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.08568494,33.25615821
161946,Vehicle_Accident,Horn of Africa,2.0,North Africa,12/01/2017,Regional Mixed Migration Secretariat,Partially Verified,26.14755578,32.73252589
161947,Excessive_physical_abuse,Horn of Africa,2.0,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.5633258,32.50098367
161949,Excessive_physical_abuse,Horn of Africa,4.0,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,18.3637673,27.81234406
161950,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,2.0,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.0931876,32.90390061
161951,Shot_or_Stabbed,Horn of Africa,2.0,Horn of Africa,16/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.18831528,37.037485
161952,Excessive_physical_abuse,Horn of Africa,1.0,North Africa,16/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.0986171,33.22614732
161953,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,1.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.8441217,32.58386522
161954,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,Horn of Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,9.552560193,44.0598875
161955,Sexual_abuse,Horn of Africa,1.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.09671699,33.22528901
161957,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa,3.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.70290838,33.98281345
161958,Vehicle_Accident,North Africa,3.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.70233193,33.98384342
161959,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse,Horn of Africa,2.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.15724267,30.41882166
161960,Shot_or_Stabbed,Horn of Africa,1.0,Horn of Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.54568848,39.40012689
161962,Dehydration Harsh_weather_lack_of_adequate_shelter,Horn of Africa,1.0,Horn of Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.44871395,38.63282319
161963,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.55107171,32.70320077
161964,Vehicle_Accident,Horn of Africa,1.0,North Africa,18/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09162758,32.90570305
161965,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,13.1376118,33.92765188
161966,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,2.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.05638836,32.89549985
161967,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,1.0,Horn of Africa,20/11/2016,Regional Mixed Migration Secretariat,Partially Verified,11.79797422,42.87807523
161968,Vehicle_Accident,Horn of Africa,2.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,15.55139252,32.52717226
161969,Dehydration,Horn of Africa,1.0,North Africa,20/11/2016,Regional Mixed Migration Secretariat,Partially Verified,25.77452111,19.64833176
161970,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,20/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.37009772,27.19710968
161971,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,5.0,North Africa,02/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09474055,32.90158318
161972,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,16.67883059,33.43036079
161974,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,6.0,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,21.91829008,31.98966343
161975,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,09/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.44119387,36.3926359
161976,Shot_or_Stabbed,Horn of Africa,1.0,Horn of Africa,10/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.20203507,36.50568368
161977,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,Horn of Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,10.43210897,45.01352278
161978,Excessive_physical_abuse,Horn of Africa,1.0,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.09767934,33.22507444
161979,Sickness_and_lack_of_access_to_medicines,North Africa,1.0,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.28776938,33.07223149
161980,Excessive_physical_abuse,Horn of Africa,2.0,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,18.0304508,33.98260019
161981,Shot_or_Stabbed,Horn of Africa,1.0,Horn of Africa,14/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.19979397,36.54491522
161982,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,1.0,Horn of Africa,14/12/2016,Regional Mixed Migration Secretariat,Partially Verified,9.34072301,42.79638181
161983,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,5.0,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,22.21659722,32.53019379
161984,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa,2.0,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,22.3745078,32.24090746
161985,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,3.936629974,41.86700975
161986,Vehicle_Accident,Horn of Africa,1.0,North Africa,16/12/2016,Regional Mixed Migration Secretariat,Partially Verified,25.5646807,31.80082105
161987,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,1.0,Horn of Africa,16/12/2016,Regional Mixed Migration Secretariat,Partially Verified,9.588235894,41.8640904
161988,Starvation,Horn of Africa,20.0,North Africa,17/12/2016,Regional Mixed Migration Secretariat,Partially Verified,30.09959604,13.96755217
161989,Sickness_and_lack_of_access_to_medicines Starvation Dehydration,Horn of Africa,1.0,Horn of Africa,17/12/2016,Regional Mixed Migration Secretariat,Partially Verified,8.416666425,48.48329913
161990,Excessive_physical_abuse,Horn of Africa,1.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.09885893,33.22477403
161991,Shot_or_Stabbed,Horn of Africa,2.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.39245478,31.3818445
161992,Vehicle_Accident,Horn of Africa,2.0,Horn of Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,12.55,37.4256
161993,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa,5.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,20.77606786,32.06888893
161994,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.09778753,33.2257791
161995,Sickness_and_lack_of_access_to_medicines Starvation Suffocation Excessive_physical_abuse,Horn of Africa,4.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09317989,32.89928156
161997,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,3.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.53259494,32.52741952
161998,Vehicle_Accident,Horn of Africa,2.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.53988859,32.53806253
161999,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,12.0,Sub-Saharan Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,-25.88116934,32.82749901
162000,Sickness_and_lack_of_access_to_medicines Vehicle_Accident,Horn of Africa,6.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.74862705,34.00180693
162001,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,Horn of Africa,25/12/2016,Regional Mixed Migration Secretariat,Partially Verified,0.583742454,42.06414373
162002,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,2.0,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.58997877,33.25753209
162003,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09905613,32.90518807
162346,Excessive_physical_abuse,Horn of Africa,3.0,North Africa,15/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.39522251,33.52082499
162348,Excessive_physical_abuse,Horn of Africa,2.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,14.09766186,33.22816435
162349,Vehicle_Accident,Horn of Africa,2.0,North Africa,17/11/2016,Regional Mixed Migration Secretariat,Partially Verified,13.94846531,35.35258179
162350,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa,2.0,Horn of Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,9.353546319,42.8049001
162351,Vehicle_Accident,Horn of Africa,5.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,19.53597951,33.29964878
162352,Sickness_and_lack_of_access_to_medicines Dehydration,Horn of Africa,1.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,-3.399744139,36.60837138
162353,Sickness_and_lack_of_access_to_medicines Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation Excessive_physical_abuse,Horn of Africa,1.0,North Africa,21/11/2016,Regional Mixed Migration Secretariat,Partially Verified,32.79269331,12.48773661
162354,Shot_or_Stabbed,North Africa,1.0,Horn of Africa,26/11/2016,Regional Mixed Migration Secretariat,Partially Verified,-0.34996581,42.55590074
162355,Sickness_and_lack_of_access_to_medicines Starvation,Horn of Africa,1.0,Horn of Africa,26/11/2016,Regional Mixed Migration Secretariat,Partially Verified,3.789839658,42.55364271
162356,Excessive_physical_abuse,Horn of Africa,4.0,Horn of Africa,03/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.79622665,42.95778839
162357,Sickness_and_lack_of_access_to_medicines Starvation Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,07/12/2016,Regional Mixed Migration Secretariat,Partially Verified,13.14505737,33.92009878
162358,Starvation Dehydration Harsh_weather_lack_of_adequate_shelter Suffocation,Horn of Africa,2.0,North Africa,13/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.40516559,32.78334658
162359,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Sexual_abuse,Horn of Africa,1.0,North Africa,15/12/2016,Regional Mixed Migration Secretariat,Partially Verified,19.53232002,33.31664326
162746,Shot_or_Stabbed,Horn of Africa,1.0,North Africa,16/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.65377729,33.99562712
162747,Suffocation Excessive_physical_abuse,Horn of Africa,4.0,Sub-Saharan Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,-9.30390051,32.76726551
162748,Sickness_and_lack_of_access_to_medicines Dehydration Excessive_physical_abuse Sexual_abuse,Horn of Africa,5.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,20.8834463,31.30195728
162749,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse,Horn of Africa,1.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09628409,32.90475891
162750,Excessive_physical_abuse Sexual_abuse,Horn of Africa,2.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.10583493,35.36043637
162751,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter,Horn of Africa,1.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.09028849,32.90750549
162752,Harsh_weather_lack_of_adequate_shelter,Horn of Africa,2.0,North Africa,18/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.04493335,35.27155735
162754,"Tekeze River, near Himora, Ethiopia",Horn of Africa,1.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,14.29567286,36.68393967
162755,Sickness_and_lack_of_access_to_medicines Harsh_weather_lack_of_adequate_shelter Excessive_physical_abuse,Horn of Africa,2.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.70045129,33.98616085
162756,Starvation Dehydration,Horn of Africa,2.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,24.17872723,23.31395911
162757,Suffocation Vehicle_Accident,Horn of Africa,3.0,North Africa,19/12/2016,Regional Mixed Migration Secretariat,Partially Verified,17.73132563,33.97929439
162758,Vehicle_Accident,Horn of Africa,2.0,North Africa,19/11/2016,Regional Mixed Migration Secretariat,Partially Verified,17.73567522,33.98465292
162759,Sickness_and_lack_of_access_to_medicines Suffocation Vehicle_Accident,Horn of Africa,3.0,North Africa,20/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.5944125,32.53737588
162760,Starvation Dehydration Other,Horn of Africa,1.0,Horn of Africa,20/12/2016,Regional Mixed Migration Secretariat,Partially Verified,11.31027865,42.92943747
162761,Sickness_and_lack_of_access_to_medicines,Horn of Africa,6.0,Horn of Africa,24/12/2016,Regional Mixed Migration Secretariat,Partially Verified,15.43802643,39.62027266
162762,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,2.0,North Africa,30/12/2016,Regional Mixed Migration Secretariat,Partially Verified,31.74446409,13.99872354
163146,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.09973092,33.22503153
163147,Shot_or_Stabbed,Horn of Africa,2.0,Horn of Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.78138763,39.25666989
163148,Vehicle_Accident,Horn of Africa,1.0,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,18.02157711,33.98298936
163149,Vehicle_Accident,Horn of Africa,1.0,North Africa,13/01/2017,Regional Mixed Migration Secretariat,Partially Verified,20.15193607,30.94530145
163150,Harsh_weather_lack_of_adequate_shelter Vehicle_Accident,Horn of Africa,3.0,North Africa,15/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.06598658,35.22008737
163151,Sickness_and_lack_of_access_to_medicines Starvation Excessive_physical_abuse Sexual_abuse,Horn of Africa,3.0,North Africa,15/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.096545,32.90681885
163153,Sickness_and_lack_of_access_to_medicines,Horn of Africa,1.0,North Africa,16/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.09289613,32.90759133
163154,Sickness_and_lack_of_access_to_medicines Excessive_physical_abuse Shot_or_Stabbed,Horn of Africa,3.0,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,12.9120931,36.21253171
163155,Other,Horn of Africa,1.0,Horn of Africa,17/01/2017,Regional Mixed Migration Secretariat,Partially Verified,1.538118098,42.5721666
163156,Sickness_and_lack_of_access_to_medicines Dehydration Excessive_physical_abuse,Horn of Africa,5.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,30.76935128,20.48298003
163157,Dehydration Vehicle_Accident Excessive_physical_abuse,Horn of Africa,3.0,North Africa,18/01/2017,Regional Mixed Migration Secretariat,Partially Verified,24.65586711,20.42953156
163158,Vehicle_Accident,Horn of Africa,2.0,Horn of Africa,19/01/2017,Regional Mixed Migration Secretariat,Partially Verified,14.3184295,36.63731849
