gender,genderLooking,age,name,counts_details,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,counts_g,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,country,city,location,distance,isFlirtstar,isHighlighted,isInfluencer,isMobile,isNew,isOnline,isVip,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,verified,shareProfileEnabled,lastOnlineDate,lastOnlineTime,birthd,whazzup,pictureId,userId
F,M,23,melacroft,0.77,5,225,6,0,0,False,False,True,DE,Lahr/Schwarzwald,Lahr/Schwarzwald,222.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:48:31Z,1428331711.0,0,"The smarter you get, the less you speak....",55218bcc190ba022268b4db5,55218bd0c86da1225c8b4685
F,M,22,Bianca,1.0,11,124,4,0,0,True,True,True,DE,Koblenz,Koblenz,433.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:54:53Z,1428332093.0,0,☆☆☆,55218c17c86da1585c8b472d,55218d5d190ba0d2288b4964
F,M,19,Steffi :),0.85,5,107,2,0,0,True,False,False,DE,Heilbronn,Heilbronn,348.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:25:12Z,1428330312.0,0,Muss noch verifizieren :),55218c23ea6da190138b4722,55218c54160ba0de698b46ff
F,M,21,Nelly,0.46,1,182,22,0,0,False,False,False,CH,Basel,Basel,136.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:59:55Z,1428332395.0,0,"camsex,date?habe interesse bin hier; liebesbrise.com mein nik  Nelli1 cam ist kostenlos",552190fa096ea18b7d8b4575,55219132cc6da1da4f8b457f
F,M,24,Melanie,0.65,4,303,6,0,0,True,True,True,CH,Zürich,Zürich,173.0,0,0,0,0,0,0,0,1,False,False,True,False,False,False,0,1,2015-04-06T10:15:18Z,1428315318.0,0,Smile - it confuses people😅,552191cdca6da142118b4d29,552191cfcb6da161728b46e1
F,none,22,slutijana,0.88,2,334,25,0,0,False,False,True,DE,Pfullingen,Pfullingen,291.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:02:55Z,1428336175.0,0,lesbisch und versaut,552192f5c46da103048b4f0f,55219314c96da134678b4d8d
F,M,23,Alina,0.69,2,217,9,0,0,True,True,True,DE,Frankfurt am Main,Mörfelden-Walldorf,409.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:01:58Z,1428332518.0,0,Keep Holding on :),55219316ea6da12a248b4694,552193a5e96da12b548b465c
F,M,21,Vanji,0.42,1,165,5,0,0,False,True,False,DE,Zülpich,Euskirchen,461.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:50:43Z,1428331843.0,0,"Was bringen dir deine breiten Schultern, wenn du nicht das Herz eines Löwen hast ? 🐯",5521966c1a0ba09e108b4753,552196f1ca6da1111e8b4cdc
F,none,25,sol.babydoll,0.42,1,144,3,0,0,True,True,True,FR,Villeurbanne,Villeurbanne,159.0,0,0,0,1,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T16:10:24Z,1428336624.0,0,Cherche hommes ou femmes. Selon feeling il y a différentes possibilités. FB : babydoll.bzh,552199261c0ba0d4058b45c9,5521993bca6da1e5318b45dc
F,M,21,Rita,0.04,6,189,13,0,0,True,True,False,IT,Bergamo,Mapello,243.0,0,0,0,1,1,1,0,1,False,False,False,True,False,False,0,1,2015-04-06T14:57:49Z,1428332269.0,0,💋💋💋,55219a65e86da15c8f8b4a15,55219a67c86da172658b4634
F,none,24,Carmen,0.77,5,697,15,0,0,True,True,False,DE,Memmingen,Memmingen,313.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-27T19:27:20Z,1430162840.0,0,haha...,55219bfb076ea1bd278b4882,553758d3e86da185498b47f6
F,none,21,Mathilde,0.92,3,97,11,0,0,True,True,True,FR,Strasbourg,Michery,323.0,0,0,0,1,1,1,0,3,True,True,False,False,False,False,0,1,2015-04-06T14:23:46Z,1428330226.0,0,"Vivre, c'est comprendre.",55219d18ca6da1e1308b49bb,55219d1e160ba02c768b4719
F,M,21,Sarah,0.92,7,1284,23,0,0,False,True,False,CH,Bern,Bern,77.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-25T15:18:30Z,1429975110.0,0,🐄🐄,55219da2160ba03c768b46e2,552ba69dc76da1c3648b468f
F,M,19,Martina,0.23,1,61,5,0,0,False,True,False,IT,Verona,Verona,357.0,0,0,0,0,1,1,0,1,False,False,False,True,False,False,0,1,2015-04-06T14:24:05Z,1428330245.0,0,"I've wasted time, I've wasted breath 
I think I've thought myself to death",55219f5cc66da10c7b8b478e,55219f69c96da126948b46ef
F,M,22,Bella,0.62,3,146,9,0,0,False,True,False,CH,Thun,Thun,79.5,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,0,2015-04-06T14:23:13Z,1428330193.0,0,I am what I am 😉,5521a375160ba0c27c8b4638,5521a3b1076ea1eb2c8b4766
F,M,20,Aurelie,0.46,4,67,0,0,0,True,True,False,FR,Plan-de-Cuques,Plan-de-Cuques,365.0,0,0,0,1,1,1,0,1,True,False,False,False,False,False,1,1,2015-04-06T14:29:49Z,1428330589.0,0,Je suis une fille assez simple qui se prend pas la tête.,5521b2040b6ea1db628b4614,5521b21dc76da11e638b474d
F,M,26,Nicole,0.15,3,85,2,0,0,True,True,True,DE,Bonn,Bornheim,471.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:59:22Z,1428335962.0,0,Lebensfroh 😄 hoffnungslos optimistisch 🍀🍄 aktiv 🎉🍹🏊 workaholic 💻📱📅 Familienmensch,5521bff8c46da1de738b4ae8,5521c06fcb6da170448b45f4
F,M,23,Christelle,0.0,3,67,3,0,0,True,False,True,FR,Droisy,Bellegarde-sur-Valserine,79.3,0,0,0,1,1,0,0,0,False,False,False,False,False,False,0,1,2015-04-07T11:22:59Z,1428405779.0,0,On revient toujours à ses premières amours! :D,5521cdd2553fcbd8478457fd,5521cdd2553fcbd847845800
F,M,24,Rhea,0.0,1,236,19,0,0,False,True,True,CH,Genève,Genève,52.2,0,0,0,1,1,0,0,0,False,False,False,False,False,False,0,1,2015-04-07T10:08:21Z,1428401301.0,0,:D,5521cdf0553fcbd84784588d,5521cdf1553fcbd847845890
F,M,23,Yvonne m,0.0,3,297,6,0,0,True,True,True,CH,Montana,Sierre,73.2,0,0,0,1,1,1,0,0,False,False,False,False,False,False,0,1,2015-04-07T11:55:01Z,1428407701.0,0,bin ehrlich und suche eine ehrliche Unterhaltung :D,5521ce00553fcbd8478458e1,5521ce00553fcbd8478458e4
F,M,20,Shantala Christoph,0.0,1,54,0,0,0,False,False,True,CH,Prilly,Renens,4.8,0,0,0,1,1,1,0,0,False,False,False,False,False,False,0,1,2015-04-06T12:32:02Z,1428323522.0,0,Wie gehst!?,5521ce09553fcbd84784590b,5521ce09553fcbd84784590e
F,M,23,Enya,0.0,2,566,51,0,0,True,False,False,CH,Vuadens,La Tour-de-Trême,34.4,0,0,0,1,1,1,0,0,False,False,False,False,False,False,0,1,2015-04-07T11:28:59Z,1428406139.0,0,He hooo ❤,5521ce09553fcbd84784590f,5521ce09553fcbd847845912
F,M,23,Finnja,0.0,3,125,5,0,0,False,True,True,DE,Breisach am Rhein,Breisach am Rhein,182.0,0,0,0,1,1,1,0,0,False,False,False,False,False,False,0,1,2015-04-06T15:57:39Z,1428335859.0,0,Hallooo,5521ce30553fcbd8478459c7,5521ce30553fcbd8478459ca
F,M,21,Helene 22,0.0,2,187,19,0,0,False,True,True,FR,Nancy,Nancy,243.0,0,0,0,1,1,1,0,0,False,False,False,False,False,False,0,1,2015-04-06T14:29:38Z,1428330578.0,0,:),5521cea5553fcbd847845bf7,5521cea5553fcbd847845bfa
F,M,22,daalenii 🐣,0.85,3,75,1,0,0,True,False,False,DE,Aachen,Aachen,473.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:57:15Z,1428332235.0,0,🐻.,5521d0b7066ea1f92c8b4c9c,5521d0c2c86da1fd888b4879
F,M,22,Debora,0.77,5,343,14,0,0,False,True,True,CH,Zürich,Zürich,168.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-08T15:14:10Z,1428506050.0,0,"There is always a strong Woman,  behind the strong Men!",5521d2ff086ea1f4948b4cf2,5521dd9f160ba0461b8b45c6
F,M,19,Céline,0.73,5,144,4,0,0,False,False,False,CH,Eggenwil,Eggenwil,160.0,0,0,0,1,1,1,0,1,False,True,False,False,False,False,0,1,2015-04-06T14:26:20Z,1428330380.0,0,A life lived for art is never a life wasted.,5521d6101a0ba0ff368b4ab6,5521d6601c0ba0e42a8b49f2
F,none,20,Jenny💋,0.85,1,167,7,0,0,False,False,True,CH,Basel,Bad Säckingen,153.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:30:17Z,1428330617.0,0,Erotik Model 😘 Frauen schreib mich an los 😍 kik: Jenny.my_Hart😚,5521ebc9180ba0b47b8b4bc9,552235c1076ea1bd668b4b44
F,M,24,Tamara,0.77,2,117,0,0,0,False,True,False,DE,Alsdorf,Alsdorf,485.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:57:57Z,1428332277.0,0,Einfach anschreiben,5521f19f190ba0325e8b486d,5521f1adea6da1fc358b45de
F,M,23,Danni,1.0,6,139,7,0,0,True,True,False,DE,Troisdorf,Troisdorf,478.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,1,1,2015-04-06T14:47:33Z,1428331653.0,0,Huhu ihr Lieben ✌😜,552234681a0ba0cd538b47ee,552235c8c96da1c8478b4a29
F,M,23,Sevi,0.85,5,71,2,0,0,False,False,True,CH,Aarau,Olten,132.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:03:35Z,1428336215.0,0,soo what ever you must do..do it now✌😎😝,55223fb8140ba0e77b8b4dfb,55224101140ba082098b4728
F,M,19,Eileen🌸,0.92,6,99,5,0,0,True,True,False,DE,Östringen,Östringen,338.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:27:44Z,1428330464.0,0,🌸Insta: eileen_hck,55224461e96da1f73d8b4b69,552246e4e96da164418b4c40
F,M,22,Pusteblume,0.12,4,1108,21,0,0,False,True,False,DE,Meißenheim,Meißenheim,226.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T11:34:17Z,1430048057.0,0,don't forget to smile :),552249df076ea1166f8b48ba,55324787160ba07c6a8b501b
F,M,25,natalia,0.0,1,43,19,0,0,False,False,False,BE,Charleroi,Charleroi,462.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T16:09:24Z,1428336564.0,0,"Amoureux de la vie et de la nature, toujours fidèle à ses sentiments, gentil de nature",55224f37cc6da1b7018b45af,55226afccc6da10b108b4578
F,M,22,Sabi ✌️,0.73,4,53,0,0,0,True,True,True,DE,Heimsheim,Heimsheim,303.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:01:39Z,1428336099.0,0,✌️✌️,5522566b160ba0c4418b4956,5522566fe96da1875a8b495e
F,M,24,Maria,1.0,1,16,1,0,0,False,False,True,DE,Karlsruhe,Karlsruhe,306.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:11:35Z,1428336695.0,0,"Nur wer wagt, der auch gewinnt! ;)",55225ce3e86da179978b4810,55229e3f066ea171798b4ac6
F,M,25,Lizalou,0.46,1,58,1,0,0,True,True,True,DE,Griesheim,Griesheim,397.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:00:58Z,1428336058.0,0,Frühling und Sonne <3,5522615c086ea12e248b4eab,5522619b0b6ea10c028b4b0b
F,M,25,jeanne mariette,0.0,1,109,20,42,0,False,False,False,FR,Niederschaeffolsheim,Niederschaeffolsheim,263.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T15:55:04Z,1428335704.0,0,salut je suis Jeanne Mariette novice sur le site uniquement pour le sérieux et toi?,55226224e66da10d5d8b45c8,55226449e56da1964e8b458a
F,M,24,Christelle,1.0,6,38,9,10,0,False,False,False,IT,Milano,Milano,229.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T14:51:16Z,1428331876.0,0,Ciao a tutti sono nuovo del sito e sto cercando di fare amicizia.,5522626bcd6da1bd438b460c,55227b41e76da1d84b8b45bb
F,M,21,Lia,0.0,1,27,2,0,0,False,False,False,DE,Illertissen,Illertissen,321.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:51:17Z,1428331877.0,0,:),5522631d1a0ba023668b476c,55227cd91a0ba084738b48ad
F,M,19,Julianne,0.62,2,422,1,0,0,True,True,False,CH,Plan-les-Ouates,Plan-les-Ouates,55.5,0,0,0,1,0,0,0,1,True,False,False,False,False,False,0,0,2015-04-18T15:43:17Z,1429371797.0,0,love meeting new people!,552264e5140ba0293f8b4a53,55226542c76da124728b4d57
F,none,20,Laura,0.88,3,51,3,1,0,True,True,False,DE,Karlsruhe,Karlsruhe,306.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:28:40Z,1428330520.0,0,schreibt mir! :),552265c0ca6da1ee408b47b0,552265c6c96da1df988b4568
F,M,22,Sabine,0.5,6,56,3,0,0,True,False,False,DE,Mulfingen,Mulfingen,392.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:13:37Z,1428336817.0,0,"Beziehung ist das Gewürz der Liebe, sie kann versüßen aber auch versalzen",55226705c76da15c7a8b477a,55226785c76da10b7a8b4816
F,M,23,perla,0.92,3,17,12,30,0,False,False,False,CH,Flawil,Flawil,217.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T15:02:20Z,1428332540.0,0,Brand new to get to know add me on facebook: Estelle bouteau,5522679de56da11c578b459c,5522925bcc6da1682a8b457a
F,M,20,Lena,0.27,3,26,0,0,0,True,False,False,DE,Siegburg,Hennef (Sieg),475.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:30:25Z,1428330625.0,0,"🐮 Eine Kuh macht muh, viele Kühe machen Mühe 🐮",55226805c56da190658b4953,55226825c46da1df748b4933
F,none,20,marlene,1.0,2,1289,74,0,0,True,True,True,DE,Bad Säckingen,Bad Säckingen,152.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-19T11:15:02Z,1429442102.0,0,.....,55226825066ea12a618b4a24,55226a65076ea18e7c8b4937
F,M,20,rnb78,0.0,5,187,7,0,0,True,True,True,DE,Emmendingen,Freiburg im Breisgau,188.0,0,0,0,1,1,0,0,1,False,False,True,False,False,False,1,1,2015-04-08T14:07:10Z,1428502030.0,0,Hakuna Matata😄,5522683c180ba028298b4794,55226a5b190ba0990a8b46fe
F,M,22,Emilienne,1.0,3,42,24,0,0,False,False,False,IT,Malcesine,Malcesine,333.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T16:09:59Z,1428336599.0,0,Sto cercando di incontrare nuove persone e vedere se l'affinità,55226cbccd6da11e568b466a,552288fde66da1ec768b4577
F,M,22,Céline,0.85,6,24,1,0,0,True,False,False,FR,Grandlup-et-Fay,Grandlup-et-Fay,410.0,0,0,0,1,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T15:00:30Z,1428332430.0,0,"Gentille, drôle... Venez me parler. FB: Céline lz",55226cd41c0ba085628b45ee,55226cfb066ea157668b4678
F,M,19,j_brm,0.42,2,27,0,0,0,True,True,False,DE,Dannstadt-Schauernheim,Dannstadt-Schauernheim,346.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:29:30Z,1428330570.0,0,👟⚽👟,55226ebecb6da1bd0f8b45e1,55226f70066ea1bd668b49d6
F,none,25,young_Couple,0.81,1,18,2,0,0,False,False,True,CH,Zürich,Zürich,173.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:01:03Z,1428336063.0,0,Wir sind ein Paar und suchen eine Frau für heisse Stunden.,552277cee96da1979c8b4697,5522ae93066ea136838b4bfa
F,M,20,Moneee,0.46,6,24,0,0,0,True,True,True,DE,Bad Waldsee,Bad Waldsee,281.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:26:04Z,1428330364.0,0,:),55227962190ba0c3128b4926,55227b31066ea1686b8b4ccc
F,none,26,Melanie,0.69,3,46,1,0,0,True,True,False,DE,Mainz,Mainz,403.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:02:51Z,1428336171.0,0,Einfach mal anschreiben ;) ich beiße nicht ;),55227977180ba053328b4afd,55227983c96da1ad1d8b49a4
F,M,22,Julia,0.65,2,60,3,0,0,False,False,True,DE,Mainz,Mainz,401.0,0,0,0,1,1,0,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:27:16Z,1428330436.0,0,Nicht so schüchtern Jungs!,55227d0bc46da1d0198b4d99,55227d3f1b0ba05e0f8b4b26
F,none,22,guimar,0.85,1,2,0,0,0,False,False,True,FR,Sorbiers,Sorbiers,204.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T14:27:40Z,1428330460.0,0,Couple cherche femme,552283efc66da11b588b5059,552285b0c66da1ea5a8b4a78
F,M,24,Sophie Kern,0.15,5,22,1,0,0,False,False,False,DE,Heilbronn,Heilbronn,348.0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:56:51Z,1428335811.0,0,► <3 www.NextFick.de <3 ◄ Geilste FickSeite - TOP & kOSTENLOS <3,552284b5e56da199878b465f,552284cde66da185748b456c
F,M,25,Kia Marie,0.23,5,28,1,0,0,False,False,False,DE,Pforzheim,Pforzheim,305.0,0,0,0,0,1,0,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:57:21Z,1428335841.0,0,► <3 www.NextFick.de <3 ◄ Geilste FickSeite - TOP & kOSTENLOS <3,5522852be56da114928b45e3,55228548e76da1e5688b458a
F,M,19,Julia,1.0,3,112,2,0,0,True,False,False,DE,Kaiserslautern,Kaiserslautern,335.0,1,1,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:28:46Z,1428330526.0,0,Anschreiben :)  💜,552286e2c86da1a12d8b4c79,552286e5190ba04f188b4752
F,none,26,Stella,0.46,1,141,11,0,0,True,True,True,DE,Wiesbaden,Frankfurt am Main,426.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:01:03Z,1428336063.0,0,etwa Bi schadet nie..,552288261a0ba04f768b4c3f,55228838c76da104318b4f03
F,M,23,Mii,0.31,2,25,1,0,0,False,False,True,DE,Koblenz,Koblenz,432.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:00:44Z,1428336044.0,0,Only sex,55228c18066ea16c728b48b4,552297faea6da148938b4e64
F,M,24,Sandra,0.96,3,12,1,0,0,False,False,True,DE,Euskirchen,Euskirchen,461.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:00:28Z,1428332428.0,0,Nett ist die kleine Schwester von Scheiße...,55228d14c56da17f2b8b45ce,55228f591a0ba0c77a8b462c
F,M,25,marion,1.0,7,24,9,60,0,False,False,False,IT,Apricale,Apricale,305.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T15:59:20Z,1428335960.0,0,ciao ho chiamato marion avevo 25 anni il mio facebook  Marion Adamo,55228d16e56da18c0d8b456e,55228ec2cc6da12d268b459c
F,M,19,Giulia,0.31,4,3,0,0,0,False,False,True,CH,Uster,Uster,182.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:29:01Z,1428330541.0,0,Insta: giuliacorraro,55228d40ea6da1c7858b4aac,552292f2066ea127748b4df2
F,M,22,Frollein Moonstone,0.96,11,6,0,0,0,True,True,True,DE,Frechen,Frechen,491.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:58:36Z,1428332316.0,0,"Jeder Mensch ist anders,individualität ist Schönheit!<3",55228e2a160ba0ef5a8b4bab,55228ef2150ba0696f8b45e2
F,none,19,Michaela,0.19,2,85,5,0,0,True,True,True,AU,Brisbane City,Mainz,403.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:28:20Z,1428330500.0,0,schreibt mir :),552290051a0ba0dd798b4b3a,552290060b6ea11b178b4cb6
F,M,21,Cheesecake,0.81,5,1,0,0,0,True,True,True,DE,Asbach,Buchholz (Westerwald),467.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T14:51:02Z,1428331862.0,0,"Das Leben ist Liebe, genieße sie :)",552291c5e96da1d3278b45e6,552291d40b6ea148188b4b66
F,M,21,Thyca,0.77,1,7,1,0,0,False,True,False,CH,Boudry,Boudry,49.4,0,0,0,1,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T15:47:09Z,1428335229.0,0,Chieuse haha,552291ebc46da1c73b8b4fcf,552292c5ca6da12a8c8b4e5d
F,M,22,Caro,0.0,2,345,18,0,0,False,False,True,DE,Niederkassel,Köln,487.0,0,0,0,1,1,0,0,1,False,False,True,False,False,False,0,1,2015-04-07T00:30:43Z,1428366643.0,0,Wo ist die Liebe die jede Frau braucht?,552292b80b6ea1a3198b47f4,55229314e86da1d7528b4b49
F,M,24,Conny,0.77,1,6,0,0,0,True,True,True,DE,Memmingen,Memmingen,313.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:01:31Z,1428332491.0,0,"Finde heraus, wer ich bin ;-)",55229420160ba05d5e8b46c3,552294f6140ba041118b4c8a
F,M,22,Estelle,0.69,3,3,0,0,0,True,False,False,FR,Châteauneuf-le-Rouge,Châteauneuf-le-Rouge,348.0,0,0,0,1,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T14:58:35Z,1428332315.0,0,Assistante vétérinaire . Instagram ; brune20,55229594086ea1973d8b45b2,5522959b06eb124c708b465a
F,M,23,Eldoie,1.0,3,1,0,11,0,False,False,False,FR,Toulon-la-Montagne,Toulon-la-Montagne,331.0,0,0,0,0,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-06T14:59:18Z,1428332358.0,0,Femme très sérieuse et fidèle en amour qui recherche aussi homme sérieux et fidèle,55229a7acd6da1c4248b4585,55229d34e56da15f2a8b456b
F,M,21,Melissa,0.92,9,355,14,0,0,False,True,False,CH,Sankt Gallen,Zürich,175.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,1,1,2015-04-08T15:08:21Z,1428505701.0,0,🌼 Insta: MELISSA_CARIOCA                      🌸🌺🌻🌹💐🌾🌱🌷,55229ec7086ea1fb408b4870,5522a1f51a0ba06d038b48c9
F,none,22,Melody 🎶,0.31,3,91,11,0,0,True,True,True,AT,Telfs,Feldkirch,237.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:10:59Z,1428336659.0,0,🙈🙊🙉,5522a034066ea1067b8b47f2,5522ade20b6ea1db298b46ce
F,M,22,Jenny,0.73,6,9,0,0,0,True,True,True,DE,Ohmden,Ohmden,321.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:01:01Z,1428336061.0,0,"can you remember who you were, before the world told you who you should be?",5522a126c86da12d398b4a11,5522a5d0160ba04e668b48a5
F,M,23,Sunny,0.0,2,1,0,0,0,True,False,False,DE,Frankfurt am Main,Offenbach am Main,428.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T15:55:33Z,1428335733.0,0,"Vergesse nie zu lächeln , denn du weißt nicht wer sich in dein Lächeln verlieben könnte ..",5522a2a5cb6da1ee5f8b47a0,5522a35b150ba0d6788b47bf
F,M,21,Sam,0.81,4,576,19,1,0,True,True,False,CH,Renens,Lausanne,2.4,0,0,0,0,0,0,0,1,True,False,False,False,False,False,0,1,2015-04-26T09:26:16Z,1430040376.0,0,#. Fitness is a Lifestyle ! 💪,5522a3d0c76da13b668b481e,5522a422c56da1c9518b4888
F,M,19,Laura,0.81,2,389,18,0,0,True,True,True,FR,Thurins,Thurins,180.0,0,0,0,1,1,0,0,1,True,False,False,False,False,False,1,1,2015-04-08T13:36:37Z,1428500197.0,0,Il y a pas que le cul dans la vie 😓 Moi je profite autrement ✌️☀️,5522a42dc66da1c1698b4891,5522ac4be86da13c868b489c
F,M,22,el la,0.04,2,0,0,1,0,True,True,False,DE,Frankfurt am Main,Frankfurt am Main,430.0,0,0,0,1,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:00:25Z,1428336025.0,0,:),5522a581ca6da13f128b484a,5522a9ee1b0ba019508b4e22
F,M,20,Géraldine,0.69,3,637,3,0,0,True,True,False,CH,Glis,Glis,106.0,0,0,0,1,0,1,0,2,False,True,True,False,False,False,0,1,2015-04-26T11:37:16Z,1430048236.0,0,Instagram: writersoul 🌜🌞 just write me;) eifach schribe;),5522aaf0086ea15a4a8b464e,553abb19170ba0e61e8b4bc3
F,M,24,Sonja602,0.92,1,3,0,0,0,True,True,True,DE,Rodgau,Rodgau,421.0,0,0,0,0,1,1,0,1,False,False,True,False,False,False,0,1,2015-04-06T16:10:05Z,1428336605.0,0,Beziehungsstaus: amors persönliches mobbingopfer 😜,5522ac54c86da1e63f8b4c94,5522ac570a6ea1ef6c8b47ce
F,M,20,mizzi,0.4,2,1565,96,2,0,True,False,False,CH,Bern,Urtenen-Schönbühl,86.4,0,0,0,1,0,1,0,6,False,False,True,True,False,False,0,1,2015-04-26T11:23:25Z,1430047405.0,0,insta: work_mizzi,5522c80bc86da1b7538b4866,5526e0b7c56da13d688b45e3
F,M,25,Nani,0.85,7,1801,78,0,0,False,False,True,CH,Luzern,Luzern,140.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,0,1,2015-04-26T10:53:57Z,1430045637.0,0,😁  🙈,5522cd73ea6da14f6d8b4696,5522cd7404eb1251788b46b0
F,M,23,Mély,0.96,3,279,12,7,0,True,False,False,CH,Cernier,La Chaux-de-Fonds,66.1,0,0,0,1,1,0,0,1,True,False,False,False,False,False,0,1,2015-04-11T21:10:03Z,1428786603.0,0,mely,5522d02e1c0ba0c49b8b462f,5522e571170ba0df528b4c9b
F,M,21,Lola,0.88,7,4628,126,0,0,True,True,True,CH,Dagmersellen,Langnau bei Reiden,128.0,0,0,0,1,0,0,0,1,False,False,True,False,False,False,1,1,2015-04-25T21:01:53Z,1429995713.0,0,🍃🌾😘,5522d87f066ea1369e8b4e5e,55240e31c76da1e90c8b484e
F,M,23,c.j. Ruby,0.9,5,1201,87,0,0,True,False,False,CH,Olten,Wöschnau,0.0,0,0,0,1,0,1,0,1,False,False,True,False,False,False,1,0,2015-04-26T11:44:40Z,1430048680.0,0,🌹🌸🌹🌸🌹🌸🌹,5522e2bc1c0ba0c80b8b4a76,5522e603170ba06c5b8b4579
F,M,20,debora.handek,0.88,3,195,6,0,0,False,True,False,CH,Prilly,Lausanne,0.3,0,0,0,1,1,1,0,1,True,False,False,False,False,False,0,1,2015-04-08T14:58:41Z,1428505121.0,0,🍁 One Life !,55230663ca6da121838b46ac,552306e91c0ba076348b487a
