gender,age,name,counts_pictures,counts_profileVisits,counts_kisses,flirtInterests_chat,flirtInterests_friends,flirtInterests_date,connectedToFacebook,isVIP,isVerified,lastOnline,lastOnlineTs,lang_count,lang_fr,lang_en,lang_de,lang_it,lang_es,lang_pt,city,locationCity,countDetails,crypt,flirtstar,freshman,hasBirthday,highlighted,distance,locked,mobile,online,pictureId,userId,isSystemProfile
F,23,Neslihan,4,1135,149,False,True,False,False,False,False,2015-04-06 16:20:03,1428337203.0,1,False,False,True,False,False,False,Solothurn,Balsthal,0.6499999761581421,False,False,True,False,False,119.0,False,True,True,551b2fa51c0ba0157f8b4bff,551b3285096ea108888b4570,False
F,24,Chloé,2,415,41,True,False,True,False,False,False,2015-04-07 05:33:24,1428384804.0,0,False,False,False,False,False,False,Ugine,Ugine,0.0,False,False,True,False,False,86.9000015258789,False,True,False,551b35ff553fcb031a870f9b,551b35ff553fcb031a870f9e,False
F,20,ciNja.:),3,736,71,True,True,False,False,False,False,2015-04-07 05:13:42,1428383622.0,0,False,False,False,False,False,False,Lancy,Châtelaine,0.0,False,False,True,False,False,53.20000076293945,False,True,False,551b3608553fcb031a870fc7,551b3608553fcb031a870fca,False
F,25,monique morvan,1,180,10,False,False,True,False,False,False,2015-04-07 05:38:39,1428385119.0,0,False,False,False,False,False,False,Cercier,Annecy,0.0,False,False,True,False,False,79.9000015258789,False,True,False,551b3615553fcb031a870ffb,551b3615553fcb031a870ffe,False
F,24,Kimberly,1,163,1,False,True,True,False,False,False,2015-04-07 03:23:01,1428376981.0,0,False,False,False,False,False,False,Monthey,Muraz,0.0,False,False,True,False,False,35.29999923706055,False,True,False,551b3639553fcb031a8710ae,551b3639553fcb031a8710b1,False
F,21,Didina,1,203,9,False,False,True,False,False,False,2015-04-06 10:37:35,1428316655.0,0,False,False,False,False,False,False,Lausanne,Renens,0.0,False,False,True,False,False,4.5,False,True,False,551b3640553fcb031a8710d5,551b3640553fcb031a8710d8,False
F,21,resi,1,678,24,True,True,True,False,False,False,2015-04-07 05:31:20,1428384680.0,0,False,False,False,False,False,False,Granges-près-Marnand,Estavayer-le-Lac,0.0,False,False,True,False,False,39.400001525878906,False,True,False,551b3640553fcb031a8710d9,551b3640553fcb031a8710dc,False
F,22,Christini,2,2263,102,False,True,False,False,False,False,2015-04-19 10:51:19,1429440679.0,1,False,False,True,False,False,False,Fellbach,Fellbach,0.6000000238418579,False,False,False,False,False,324.0,False,True,False,551b751bc96da1fa628b464c,5532bba9170ba0da288b4867,False
F,22,Lona,2,779,39,True,False,False,False,False,False,2015-04-06 16:07:21,1428336441.0,1,False,False,True,False,False,False,Villingen-Schwenningen,Villingen-Schwenningen,0.0,False,False,True,False,False,223.0,False,True,True,551b8a79ea6da1b93e8b46d0,551b8babc46da16c5f8b49a5,False
F,25,chanel69,1,401,7,True,False,True,False,False,False,2015-04-11 22:40:12,1428792012.0,1,True,False,False,False,False,False,Saint-Priest,Bron,0.0,False,False,False,False,False,160.0,False,True,True,551b8e62c76da13f518b5003,55241e38150ba008368b4e53,False
F,22,Angi,8,1376,47,True,True,True,False,False,True,2015-04-06 16:16:21,1428336981.0,1,False,False,True,False,False,False,Zürichhorn,Zürich,0.8799999952316284,False,False,True,False,False,173.0,False,True,True,551b9ba3170ba0fe178b4c9e,551bc393190ba06b2c8b4f0d,False
F,21,Aurélie,11,757,60,False,True,False,False,False,True,2015-04-25 10:31:27,1429957887.0,1,True,False,False,False,False,False,Châtel-Saint-Denis,Saint-Légier-La Chiésaz,1.0,False,False,False,False,False,20.5,False,True,False,551ba99dc46da14d0b8b481d,55261c56c76da1302f8b46af,False
F,23,shine02,1,603,16,True,True,True,False,False,False,2015-04-26 08:24:02,1430036642.0,1,False,True,False,False,False,False,Meggen,Hergiswil,0.8500000238418579,False,False,False,False,False,138.0,False,False,False,551bb37f1c0ba0070c8b4acc,551bb3eec96da1ef208b45d0,False
F,23,perche-no,7,616,28,True,True,False,False,False,False,2015-04-06 15:59:16,1428335956.0,1,False,False,True,False,False,False,Neuried,Neuried,0.8500000238418579,False,False,True,False,False,231.0,False,True,True,551bc305076ea186418b4796,551bc37ec76da154268b4797,False
F,26,Anna💋,3,812,49,True,True,True,False,False,False,2015-04-06 16:07:16,1428336436.0,1,False,False,True,False,False,False,Wadern,Wadern,0.2300000041723251,False,False,True,False,False,339.0,False,False,True,551bd84cc76da14b3e8b4ea7,551bd8c7066ea1f5358b49f5,False
F,23,SHiiki Thaliiaa,9,411,40,True,False,True,False,False,False,2015-04-06 15:50:06,1428335406.0,1,False,False,True,False,False,False,Bern,Bern,0.3499999940395355,False,False,True,False,False,77.0,False,False,False,551bed2f0b6ea10e7c8b4c58,551bf449160ba058028b500a,False
F,21,Laurisse Lizzaro,2,425,21,False,False,False,False,False,False,2015-04-18 19:09:27,1429384167.0,1,True,False,False,False,False,False,Grenoble,Grenoble,1.0,False,False,False,False,False,163.0,False,False,False,551bfb7dcd6da12b678b4617,551bfbd8e76da1f3588b4589,False
F,24,Milla,1,105,4,True,True,True,False,False,False,2015-04-04 09:43:47,1428140627.0,1,True,False,False,False,False,False,Vevey,Vevey,0.8500000238418579,False,False,True,False,False,17.100000381469727,False,True,False,551bffaa1b0ba0017b8b4b30,551bffadea6da1f6578b4913,False
F,24,autumn,1,193,4,False,True,False,False,False,False,2015-04-06 15:56:35,1428335795.0,1,False,False,True,False,False,False,Offenbach am Main,Offenbach am Main,0.5400000214576721,False,False,True,False,False,428.0,False,True,True,551c02fa066ea1444c8b475d,551c02fd1a0ba0fa308b4c0f,False
F,26,Shandy,1,436,27,True,True,True,False,False,False,2015-04-06 16:11:38,1428336698.0,1,False,False,True,False,False,False,Solothurn,Solothurn,0.2300000041723251,False,False,True,False,False,102.0,False,True,True,551c03bf180ba0686d8b477c,551c03c3180ba0666d8b476d,False
F,25,Cara,2,496,13,True,True,False,False,False,True,2015-04-06 16:10:37,1428336637.0,1,True,False,False,False,False,False,Reims,Reims,0.8500000238418579,False,False,True,False,False,361.0,False,False,True,551c0952066ea1da4d8b4cd7,551c0af91b0ba0420a8b4b5e,False
F,20,Ana,4,254,11,True,True,False,False,False,False,2015-04-07 06:50:31,1428389431.0,3,True,True,False,False,True,False,Estavayer-le-Lac,Vuissens,0.7699999809265137,False,False,True,False,False,25.899999618530277,False,True,False,551c109e1c0ba0a0348b4a52,551c1127086ea1b6128b46b6,False
F,22,Laura,3,1295,45,False,True,False,False,False,False,2015-04-06 16:11:18,1428336678.0,1,False,True,False,False,False,False,Frankfurt am Main,Grävenwiesbach,0.0399999991059303,False,False,True,False,False,450.0,False,True,True,551c11adc46da18d338b4c44,551c11b6c86da1ce988b486d,False
F,20,Wendy,6,2256,209,False,False,False,False,False,False,2015-04-19 11:52:11,1429444331.0,1,True,False,False,False,False,False,Marseille,Marseille,0.3100000023841858,False,False,False,False,False,372.0,False,True,True,551c14530b6ea1878c8b4631,552c35dcc66da1f2188b48a0,False
F,23,Fabienne,6,475,21,True,True,True,False,False,False,2015-04-06 16:01:05,1428336065.0,1,False,False,True,False,False,False,Muttenz,Pratteln,0.6200000047683716,False,False,True,False,False,136.0,False,True,True,551c153eea6da1cc768b4fa6,551d656eea6da16e128b4dae,False
F,23,Nastasia,2,1540,63,False,False,False,False,False,False,2015-04-26 08:40:55,1430037655.0,1,False,False,True,False,False,False,Lottstetten,Jestetten,0.959999978542328,False,False,False,False,False,193.0,False,True,False,551c18f2e56da1999e8b459b,551d1bbee66da1293d8b45b7,False
F,21,Hélène,2,210,15,False,True,False,False,False,False,2015-04-07 11:31:14,1428406274.0,1,True,False,False,False,False,False,Cluses,Cluses,0.5799999833106995,False,False,True,False,False,50.70000076293945,False,True,True,551c1aca170ba080518b47fb,551c1ad90a6ea1d63a8b4808,False
F,24,Pia,2,294,8,True,False,False,False,False,False,2015-04-06 16:11:07,1428336667.0,1,False,False,True,False,False,False,Köln,Köln,0.270000010728836,False,False,True,False,False,494.0,False,True,True,551c1fe2180ba0467d8b459c,551c1fe50a6ea17e3e8b459f,False
F,25,Kathi,3,545,8,True,True,True,False,False,False,2015-04-26 18:53:24,1430074404.0,1,False,False,True,False,False,False,Köln,Köln,0.7699999809265137,False,False,False,False,False,492.0,False,True,True,551c2f58c96da12d508b4f76,551c2f5bc66da179288b4663,False
F,25,Nissou,1,205,14,True,True,False,False,False,False,2015-04-06 15:13:59,1428333239.0,1,True,False,False,False,False,False,Annecy,Annecy,0.0399999991059303,False,False,True,False,False,78.19999694824219,False,True,True,551c30c1cb6da1e2518b48df,551d6621140ba0422d8b4f3b,False
F,25,lydiii,4,1160,25,True,True,True,False,False,False,2015-04-06 16:17:16,1428337036.0,1,False,False,True,False,False,False,Köln,Remagen,0.6200000047683716,False,False,True,False,False,452.0,False,False,True,551c34811b0ba0d75f8b47dd,551e8edd076ea15e268b4618,False
F,25,Marja,1,231,0,False,False,False,False,False,False,2015-04-06 16:17:05,1428337025.0,1,False,False,True,False,False,False,Heidelberg,Heidelberg,0.8500000238418579,False,False,True,False,False,355.0,False,False,True,551c379fe66da1b9778b45af,551c3b17096ea1b1608b45b0,False
F,24,Niciii,2,888,26,True,False,False,False,False,True,2015-04-06 16:10:24,1428336624.0,1,False,False,True,False,False,False,Frauenfeld,Frauenfeld,0.9200000166893004,False,False,True,False,False,206.0,False,True,True,551c3ad5150ba03d3e8b4e39,551c3b3e180ba06f098b4f12,False
F,25,Girl :),8,1005,39,True,True,True,False,False,False,2015-04-06 16:03:27,1428336207.0,1,False,False,True,False,False,False,Tamm,Tamm,0.7300000190734863,False,False,True,False,False,326.0,False,True,True,551c3f54150ba00e418b4a19,551db6480b6ea14b9b8b4942,False
F,22,DearDarling,3,299,8,True,True,False,False,False,False,2015-04-06 16:07:07,1428336427.0,1,False,False,True,False,False,False,Kernen im Remstal,Waiblingen,0.5,False,False,True,False,False,325.0,False,True,True,551c40e7c56da199028b4800,551c414b150ba0bf428b4624,False
F,23,Mel,5,2116,42,True,True,True,False,False,False,2015-04-26 18:51:32,1430074292.0,1,False,False,True,False,False,False,Köln,Köln,0.3499999940395355,False,False,False,False,False,491.0,False,True,True,551c43d3c86da18e138b4e44,553bdc9a1b0ba00d198b456c,False
F,20,Nirachara,5,569,2,True,True,False,False,False,False,2015-04-08 14:34:07,1428503647.0,1,False,False,True,False,False,False,Stans,Stans,0.9200000166893004,False,False,True,False,False,141.0,False,True,True,551c4dac1c0ba05a568b48f6,551c50880a6ea13c568b49b0,False
F,22,YonCa,3,594,26,True,False,False,False,False,False,2015-04-06 16:13:28,1428336808.0,1,False,False,True,False,False,False,Pforzheim,Ispringen,0.5,False,False,True,False,False,304.0,False,True,True,551c4e441a0ba051578b4938,551c4eb6c76da18e228b48cc,False
F,19,Alina,3,367,22,True,True,True,False,False,False,2015-04-06 14:58:37,1428332317.0,1,False,False,True,False,False,False,Bern,Bern,0.3799999952316284,False,False,True,False,False,77.0,False,True,True,551c4e56ca6da119228b4f0e,551c4e5dc46da1b4278b490f,False
F,24,rainbowdash,4,505,10,False,True,False,False,False,False,2015-04-06 16:02:10,1428336130.0,1,False,False,True,False,False,False,Kreuzlingen,Kreuzlingen,0.8500000238418579,False,False,True,False,False,229.0,False,True,True,551c5234ea6da15e468b4d80,551c5236c86da111218b4960,False
F,21,Manu,4,709,41,False,True,True,False,False,False,2015-04-18 11:28:16,1429356496.0,1,False,False,True,False,False,False,Wünnewil-Flamatt,Wünnewil-Flamatt,0.1199999973177909,False,False,False,False,False,62.70000076293945,False,True,False,551c55671a0ba0605c8b4b69,551c5571c76da197368b46d9,False
F,22,Clara,4,1006,134,False,False,False,False,False,False,2015-04-27 19:39:55,1430163595.0,1,True,False,False,False,False,False,Marseille,Marseille,1.0,False,False,False,False,False,0.0,False,True,True,551c5629096ea17b798b4572,5523eaa6cd6da19b848b45a3,False
F,24,Cristina,2,703,66,False,True,False,False,False,False,2015-04-06 15:56:30,1428335790.0,1,False,False,False,True,False,False,Torino,Torino,0.3100000023841858,False,False,True,False,False,181.0,False,True,True,551c5b84190ba0ae788b4abd,551c5b89086ea1cf3b8b4ccb,False
F,22,Gagalani,3,358,7,False,False,True,False,False,False,2015-04-27 19:35:23,1430163323.0,1,False,False,True,False,False,False,Interlaken,Interlaken,0.8500000238418579,False,False,False,False,False,95.0,False,True,True,551c5c48c96da1539e8b4ec2,5522e5e0cb6da1c5708b46dc,False
F,25,mhh_lani,1,202,9,False,False,True,False,False,False,2015-04-06 16:04:24,1428336264.0,1,False,False,True,False,False,False,Frankfurt am Main,Frankfurt am Main,0.5,False,False,True,False,False,428.0,False,True,True,551c5c7ec86da1fb258b4a9c,551c5e05ea6da1b1608b4e78,False
F,21,Mari,5,978,44,True,False,False,False,False,True,2015-04-08 14:50:21,1428504621.0,1,False,False,True,False,False,False,Zell im Wiesental,Zell im Wiesental,0.0,False,False,True,False,False,161.0,False,False,True,551c5e81e96da170968b4cb8,551ddd15150ba02b688b47b7,False
F,26,Ness,1,756,31,True,True,False,False,False,False,2015-04-06 16:11:11,1428336671.0,1,False,False,True,False,False,False,Ludwigshafen am Rhein,Ludwigshafen am Rhein,0.959999978542328,False,False,True,False,False,352.0,False,True,True,551c6d650b6ea187208b4866,551d036a1a0ba0dc1b8b46b2,False
F,22,Marianna,6,448,16,False,False,False,False,False,False,2015-04-07 12:22:17,1428409337.0,2,True,False,False,True,False,False,Bernex,Bernex,0.7699999809265137,False,False,True,False,False,57.20000076293945,False,True,True,551c7af1e66da173058b45a3,551c7da20a6ea1006e8b47b4,False
F,22,Catherine_Pruvost,3,237,4,False,True,True,False,False,False,2015-04-07 10:58:02,1428404282.0,0,False,False,False,False,False,False,Les Villards-sur-Thônes,Thônes,0.0,False,False,True,False,False,75.19999694824219,False,True,False,551c87b0553fcb685ab32042,551c87b0553fcb685ab32045,False
F,23,Marie,1,449,17,False,True,False,False,False,False,2015-04-07 10:38:14,1428403094.0,0,False,False,False,False,False,False,Annecy,Cran-Gevrier,0.0,False,False,True,False,False,79.5,False,True,False,551c87b9553fcb685ab3206f,551c87b9553fcb685ab32072,False
F,24,Sonnelex(:,3,643,26,False,True,False,False,False,False,2015-04-07 09:57:47,1428400667.0,0,False,False,False,False,False,False,Monthey,Monthey,0.0,False,False,True,False,False,38.59999847412109,False,True,False,551c87d5553fcb685ab320fb,551c87d5553fcb685ab320fe,False
F,21,Heike t.,3,541,22,True,True,True,False,False,False,2015-04-07 08:32:19,1428395539.0,0,False,False,False,False,False,False,Baulmes,Sainte-Croix,0.0,False,False,True,False,False,34.900001525878906,False,True,False,551c87de553fcb685ab32129,551c87de553fcb685ab3212c,False
F,22,:::Lilou:::,1,117,6,False,True,True,False,False,False,2015-04-07 08:21:03,1428394863.0,0,False,False,False,False,False,False,Vuillecin,Pontarlier,0.0,False,False,True,False,False,47.5,False,True,False,551c87e8553fcb685ab3215a,551c87e8553fcb685ab3215d,False
F,23,Gaia,1,422,38,False,True,False,False,False,False,2015-04-06 16:03:06,1428336186.0,0,False,False,False,False,False,False,Genova,Genova,0.0,False,False,True,False,False,294.0,False,True,True,551c951b553fcb685ab361b6,551c951b553fcb685ab361b9,False
F,24,Jen,1,319,6,False,True,False,False,False,False,2015-04-06 16:00:23,1428336023.0,1,False,False,True,False,False,False,Völklingen,Völklingen,0.1500000059604644,False,False,True,False,False,303.0,False,True,True,551cd8fc180ba070498b4d2a,551cd942ea6da1de7e8b4f1d,False
F,20,Angii,2,386,18,True,True,False,False,False,False,2015-04-07 12:24:09,1428409449.0,1,False,False,True,False,False,False,Bern,Bern,0.3499999940395355,False,False,True,False,False,77.0,False,True,True,551ce926190ba0e32c8b45e5,551cfaffea6da16f108b4ce9,False
F,23,Natalie,5,222,2,True,True,True,False,False,False,2015-04-06 16:00:52,1428336052.0,1,False,False,True,False,False,False,Neresheim,Ellwangen,0.7699999809265137,False,False,True,False,False,376.0,False,False,True,551d046a1a0ba09a1b8b4a09,551d051acb6da11e5e8b4b8f,False
F,21,Helena,3,690,30,True,True,False,False,False,True,2015-04-08 15:25:54,1428506754.0,1,False,False,True,False,False,False,Brunnen,Ingenbohl,0.7300000190734863,False,False,True,False,False,159.0,False,True,True,551d0cb20b6ea1df528b46b2,551d0cfcea6da1122a8b46c5,False
F,23,sunny,3,715,40,False,False,True,False,False,False,2015-04-06 16:00:19,1428336019.0,1,False,False,True,False,False,False,Zürich,Fehraltorf,0.6200000047683716,False,False,True,False,False,187.0,False,False,True,551d3376c56da1717f8b4608,551d337ccb6da12d098b4708,False
F,25,Jessi,1,255,8,False,False,False,False,False,False,2015-04-06 16:07:04,1428336424.0,1,False,False,True,False,False,False,Esslingen am Neckar,Esslingen am Neckar,0.270000010728836,False,False,True,False,False,318.0,False,False,True,551d3388e66da1f2498b4577,551d3431cd6da17d238b457c,False
F,23,Anja,4,321,13,True,False,False,False,False,False,2015-04-06 16:10:43,1428336643.0,1,False,False,True,False,False,False,Köln,Ruppichteroth,0.0799999982118606,False,False,True,False,False,485.0,False,True,True,551d4413170ba00e498b4c85,55200d94ea6da1499a8b4f92,False
F,24,Natalia,4,291,11,True,True,True,False,False,True,2015-04-06 16:10:22,1428336622.0,1,False,False,True,False,False,False,Köln,Köln,0.6499999761581421,False,False,True,False,False,493.0,False,True,True,551d49c0ea6da1688a8b4ce5,5522a228e96da1aa408b483f,False
F,22,Anni,2,361,3,True,True,False,False,False,False,2015-04-06 16:10:44,1428336644.0,1,False,False,True,False,False,False,Limburg an der Lahn,Weilmünster,0.8500000238418579,False,False,True,False,False,449.0,False,False,True,551d543b180ba047788b4c12,551d5441150ba0902c8b4b6f,False
F,24,mrs.white,1,37,2,False,True,True,False,False,False,2015-04-06 16:16:01,1428336961.0,1,False,False,True,False,False,False,Aachen,Kerkrade,0.0399999991059303,False,False,True,False,False,484.0,False,True,True,551d56a2180ba017798b4b70,55218fdec86da1925c8b4cef,False
F,25,travesti,2,640,57,True,True,True,False,False,True,2015-04-07 00:59:49,1428368389.0,1,False,False,False,False,False,True,Genève,Genève,0.0,False,False,True,False,False,51.0,False,True,False,551d59afc56da12f3d8b4a96,551d59e8150ba0482e8b4907,False
F,24,Rodo,5,582,12,True,True,True,False,False,True,2015-04-06 15:55:30,1428335730.0,1,False,False,True,False,False,False,Stuttgart,Stuttgart,0.4600000083446502,False,False,True,False,False,313.0,False,False,True,551d5bdacb6da184468b4e56,5521b27bc66da1e3088b488c,False
F,21,Mél,4,1407,88,True,False,False,False,False,False,2015-04-26 18:31:09,1430073069.0,1,True,False,False,False,False,False,Froideville,Froideville,0.9200000166893004,False,False,False,False,False,0.0,False,True,False,551d72d1076ea10a548b4f72,551d72d9170ba06a598b48f0,False
F,20,säruh,2,347,1,False,True,False,False,False,False,2015-04-26 09:29:41,1430040581.0,1,False,False,True,False,False,False,Freiburg,Freiburg,0.3499999940395355,False,False,False,False,False,50.400001525878906,False,True,False,551d798f170ba0b65c8b45a3,551d79981b0ba0225d8b483c,False
F,25,Tine,5,922,52,False,False,False,False,False,False,2015-04-06 15:57:05,1428335825.0,1,False,False,True,False,False,False,Neuwied,Neuwied,0.5400000214576721,False,False,True,False,False,439.0,False,True,True,551d79c20a6ea103268b4671,551fb921cb6da1bb578b4d26,False
F,26,Lenchen111,8,527,21,True,True,True,False,False,False,2015-04-06 16:11:46,1428336706.0,1,False,False,True,False,False,False,Holzgerlingen,Holzgerlingen,0.5,False,False,True,False,False,295.0,False,False,True,551d7a3c1c0ba03e2b8b4abb,551d8f33076ea1f15f8b4a01,False
F,23,Eriona,1,160,5,False,False,True,False,False,False,2015-04-06 15:53:05,1428335585.0,1,False,False,True,False,False,False,Lausanne,Lausanne,0.0,False,False,True,False,False,0.1000000014901161,False,True,True,551d80a1c56da19a788b488b,551d80a9c86da1db908b491c,False
F,20,Florine,3,413,31,False,False,False,False,False,False,2015-04-06 14:57:40,1428332260.0,1,True,False,False,False,False,False,Dijon,Clarafond-Arcine,0.3100000023841858,False,False,True,False,False,77.5,False,True,False,551d882dcd6da1c92e8b45d8,551d8e08cc6da123308b456c,False
F,22,XxX,3,301,30,False,True,True,False,False,False,2015-04-07 10:15:02,1428401702.0,1,False,False,True,False,False,False,Biel,Biel,0.8100000023841858,False,False,True,False,False,85.0,False,False,False,551d93be150ba008448b498b,551d93c4076ea177628b492d,False
F,21,Jasi,4,345,1,False,True,False,False,False,False,2015-04-26 10:59:17,1430045957.0,1,False,False,True,False,False,False,Muri,Muri,0.7699999809265137,False,False,False,False,False,154.0,False,True,False,551d9629c86da1349b8b4a9b,55363398066ea1b8538b480b,False
F,23,diana,2,305,19,False,True,False,False,False,False,2015-04-07 12:15:09,1428408909.0,1,False,False,True,False,False,False,Grossaffoltern,Diessbach bei Büren,0.5400000214576721,False,False,True,False,False,84.0999984741211,False,True,True,551d9712c66da13c338b495b,55218aec1b0ba0396e8b487e,False
F,20,Jessi_xo,4,767,25,True,True,False,False,False,False,2015-04-22 15:40:32,1429717232.0,1,False,False,True,False,False,False,Denzlingen,Denzlingen,0.0399999991059303,False,False,False,False,False,197.0,False,True,False,551d9796180ba035148b4b1c,551d97cd0b6ea1cd8b8b49a3,False
F,23,bambi,5,481,17,True,True,False,False,False,False,2015-04-06 16:09:17,1428336557.0,1,False,False,True,False,False,False,Singen (Hohentwiel),Singen,0.7300000190734863,False,False,True,False,False,216.0,False,False,True,551d9af5c46da1113b8b4599,551d9c42076ea108658b5082,False
F,20,Sabrina,3,95,3,True,False,False,False,False,False,2015-04-07 11:54:08,1428407648.0,1,True,False,False,False,False,False,Chamonix-Mont-Blanc,Chamonix-Mont-Blanc,0.5,False,False,True,False,False,69.5,False,True,True,551da821c76da196478b4c21,551da8dfc46da1d5508b4a21,False
F,24,Jasmine,6,391,34,True,True,True,False,False,False,2015-04-06 16:13:56,1428336836.0,1,False,False,True,False,False,False,Burgdorf,Burgdorf,0.6499999761581421,False,False,True,False,False,96.1999969482422,False,False,True,551dc772c96da1996c8b4788,551dc9fd150ba0905f8b49aa,False
F,22,...,1,367,10,True,True,True,False,False,True,2015-04-06 16:13:50,1428336830.0,1,False,False,True,False,False,False,Esslingen am Neckar,Esslingen am Neckar,0.0,False,False,True,False,False,318.0,False,True,True,551dc806e86da1b18b8b475a,551dcda5180ba0d82f8b4a22,False
F,24,lena,3,390,16,True,True,True,False,False,False,2015-04-06 16:10:12,1428336612.0,1,False,False,True,False,False,False,Heilbronn,Neckarsulm,0.5400000214576721,False,False,True,False,False,356.0,False,True,True,551dd793ea6da19b3e8b472f,551dd86a1c0ba0a1588b4d28,False
F,22,Pia,4,368,19,True,True,True,False,False,False,2015-04-06 16:00:27,1428336027.0,1,False,False,True,False,False,False,Geilenkirchen,Geilenkirchen,0.8799999952316284,False,False,True,False,False,495.0,False,False,True,551dd815c46da1c2268b4889,551dd818e86da1e4038b4a39,False
F,20,nathalie,3,274,16,False,True,True,False,False,False,2015-04-07 06:12:58,1428387178.0,0,False,False,False,False,False,False,Thoiry,Les Acacias,0.0,False,False,True,False,False,52.70000076293945,False,True,False,551dd963553fcb80184838aa,551dd963553fcb80184838ad,False
F,19,Jeanne,1,72,3,True,True,True,False,False,False,2015-04-07 05:30:20,1428384620.0,0,False,False,False,False,False,False,Sallanches,Sallanches,0.0,False,False,True,False,False,64.5999984741211,False,True,False,551dd982553fcb8018483934,551dd982553fcb8018483937,False
F,22,isabell,3,757,62,False,True,False,False,False,False,2015-04-07 06:11:55,1428387115.0,0,False,False,False,False,False,False,Monthey,Aigle,0.0,False,False,True,False,False,34.0,False,True,False,551dd993553fcb801848398e,551dd993553fcb8018483991,False
F,20,Heidi,1,233,8,True,True,True,False,False,False,2015-04-07 05:53:41,1428386021.0,0,False,False,False,False,False,False,La Praz,La Sarraz,0.0,False,False,True,False,False,17.399999618530273,False,True,False,551dd99b553fcb80184839bc,551dd99b553fcb80184839bf,False
F,21,lily,2,166,7,False,True,True,False,False,False,2015-04-07 06:07:28,1428386848.0,0,False,False,False,False,False,False,Valdahon,Valdahon,0.0,False,False,True,False,False,73.5,False,True,False,551dd9a2553fcb80184839e7,551dd9a2553fcb80184839ea,False
F,20,Caroline Piaut Meyer,5,350,26,False,False,False,False,False,False,2015-04-03 12:32:20,1428064340.0,1,True,False,False,False,False,False,Froville,Froville,0.0,False,False,True,False,False,218.0,False,False,False,551ddc73cc6da173618b45fb,551ddddacc6da101628b45b2,False
F,25,wasluegsch,5,1534,35,True,False,False,False,False,False,2015-04-22 10:03:23,1429697003.0,1,False,False,True,False,False,False,Zürich,Zürich,0.9200000166893004,False,True,False,False,True,173.0,False,False,True,551e3c1bc56da1e0228b481a,551e3c1d1c0ba0b4778b4dad,False
F,26,Steffi,2,158,2,True,False,False,False,False,False,2015-04-06 15:55:41,1428335741.0,1,False,False,True,False,False,False,Stuttgart,Fellbach,0.8500000238418579,False,False,True,False,False,322.0,False,True,True,551e507ce96da119858b49f4,551e507fc86da158438b4eb6,False
F,22,Ophélie,5,392,19,True,True,True,False,False,True,2015-04-08 14:56:27,1428504987.0,1,True,False,False,False,False,False,Beaune,Beaune,0.6899999976158142,False,False,True,False,False,148.0,False,True,True,551e54e5c76da1d64f8b4cae,551e54f3160ba096748b49d4,False
F,22,Monique,1,324,11,False,True,False,False,False,False,2015-04-06 16:11:39,1428336699.0,1,False,False,True,False,False,False,Landau in der Pfalz,Landau in der Pfalz,0.4600000083446502,False,False,True,False,False,317.0,False,True,True,551e60bf190ba0e13e8b4593,551e60c7cb6da10e0f8b45a0,False
F,22,Sieee,2,695,22,True,True,True,False,False,False,2015-04-06 16:11:50,1428336710.0,1,False,False,True,False,False,False,Köln,Köln,0.8100000023841858,False,False,True,True,False,495.0,False,True,True,551e7100cb6da18e208b4d04,551e79c2086ea1956a8b4968,False
F,19,cece,1,67,4,True,False,True,False,False,False,2015-04-06 02:14:54,1428286494.0,1,True,False,False,False,False,False,Montreux,Montreux,0.4199999868869781,False,False,True,False,False,20.799999237060547,False,True,False,551e778ec86da198538b4e36,551e7ddb1a0ba09d2d8b4ebd,False
F,26,KittyCat1312,12,643,28,True,True,True,False,False,True,2015-04-06 15:56:24,1428335784.0,1,False,False,True,False,False,False,Sprendlingen,Sprendlingen,0.8100000023841858,False,False,True,False,False,385.0,False,True,True,551e779aea6da1fe878b4a57,551e9e2e1b0ba02f338b4a9b,False
F,19,Ariane,4,691,29,True,True,True,False,False,False,2015-04-09 22:50:21,1428619821.0,1,True,False,False,False,False,False,Tassin-la-Demi-Lune,Tassin-la-Demi-Lune,0.8799999952316284,False,False,False,False,False,166.0,False,False,False,551e7fbdc46da15f208b48ac,551e8628150ba032248b488c,False
F,24,Madi,3,167,2,True,True,True,False,False,False,2015-04-06 16:09:33,1428336573.0,1,False,False,True,False,False,False,Rüdesheim am Rhein,Rüdesheim am Rhein,0.5400000214576721,False,False,True,False,False,396.0,False,False,True,551e86c51c0ba0df978b45e8,551f0024170ba074028b46df,False
F,23,Déborah,3,253,22,True,True,False,False,False,False,2015-04-06 15:59:21,1428335961.0,1,True,False,False,False,False,False,Privas,Chomérac,0.6200000047683716,False,False,True,False,False,252.0,False,True,True,551e8772180ba0e0708b4789,551e8776c66da162118b4798,False
F,20,Tamii,2,1044,17,True,True,False,False,False,True,2015-04-19 10:38:22,1429439902.0,1,False,False,True,False,False,False,Wildberg,Bruchweiler-Bärenbach,0.270000010728836,False,False,False,False,False,302.0,False,True,False,551e894e1c0ba0d9978b49a0,551e8956e86da104738b4642,False
F,26,Beddy,1,188,7,False,False,True,False,False,False,2015-04-06 16:05:54,1428336354.0,1,False,False,True,False,False,False,Darmstadt,Darmstadt,0.5400000214576721,False,False,True,False,False,402.0,False,True,True,551e898cc96da1b7518b49e8,551e89970b6ea1c6488b4ae3,False
